Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Gerrit Holtmann,18.0,30.0,2.0,1.0
Justin Hoogma,94.0,110.0,0.0,0.0
Lukáš Hrádecký,1062.0,1364.0,1.0,1.0
Branimir Hrgota,0.0,1.0,0.0,0.0
Benjamin Hübner,427.0,517.0,0.0,1.0
Tomáš Hubočan,20.0,27.0,0.0,0.0
Callum Hudson-Odoi,192.0,236.0,8.0,9.0
Will Hughes,773.0,1007.0,28.0,29.0
Vitor Hugo,1115.0,1273.0,5.0,4.0
Mats Hummels,1552.0,1733.0,11.0,11.0
Adrien Hunou,234.0,302.0,11.0,4.0
Emerson Hyndman,17.0,23.0,0.0,0.0
Elseid Hysaj,1535.0,1788.0,16.0,18.0
Suk Hyun-jun,88.0,177.0,8.0,4.0
Pierre Højbjerg,1495.0,1824.0,27.0,19.0
Simone Iacoponi,1039.0,1416.0,13.0,7.0
Robert Ibáñez,16.0,18.0,0.0,0.0
Roger Ibanez,2.0,2.0,0.0,0.0
Jordon Ibe,214.0,285.0,10.0,19.0
Vedad Ibišević,316.0,437.0,15.0,11.0
Vicente Iborra,632.0,787.0,5.0,7.0
Vicente Iborra,124.0,144.0,1.0,1.0
Didier Ibrahim Ndong,277.0,336.0,5.0,5.0
Mauro Icardi,320.0,450.0,35.0,18.0
Salvador Ichazo,52.0,87.0,0.0,0.0
Edgar Ié,96.0,123.0,1.0,1.0
Edgar Ié,269.0,345.0,2.0,1.0
Borja Iglesias,481.0,692.0,33.0,13.0
Kelechi Iheanacho,217.0,288.0,14.0,7.0
Jordan Ikoko,596.0,803.0,13.0,18.0
Jonathan Ikone,709.0,943.0,56.0,31.0
Ivo Iličević,9.0,9.0,0.0,0.0
Josip Iličić,998.0,1294.0,60.0,79.0
Asier Illarramendi,1046.0,1243.0,13.0,10.0
Stefan Ilsanker,362.0,458.0,3.0,0.0
Giannelli Imbula,666.0,747.0,19.0,15.0
Ciro Immobile,734.0,966.0,56.0,31.0
Emmanuel Imorou,428.0,596.0,2.0,5.0
Svante Ingelsson,23.0,39.0,0.0,1.0
Roberto Inglese,273.0,410.0,12.0,8.0
Danny Ings,287.0,417.0,25.0,16.0
Lorenzo Insigne,1111.0,1347.0,60.0,41.0
Emiliano Insúa,987.0,1341.0,28.0,36.0
Pablo Insua,198.0,250.0,0.0,0.0
Takashi Inui,188.0,255.0,2.0,7.0
Takashi Inui,109.0,133.0,3.0,6.0
Artur Ioniță,979.0,1182.0,16.0,15.0
Gorka Iraizoz,150.0,229.0,0.0,0.0
Carlos Isaac,43.0,53.0,1.0,1.0
Isco,839.0,986.0,26.0,20.0
Mikael Ishak,283.0,407.0,21.0,9.0
Wilson Isidor,4.0,10.0,1.0,0.0
Gian-Luca Itter,40.0,50.0,0.0,1.0
Manuel Iturra,47.0,55.0,0.0,0.0
Ander Iturraspe,70.0,80.0,0.0,0.0
Ivi,11.0,15.0,0.0,0.0
Alex Iwobi,774.0,1031.0,39.0,59.0
José Izquierdo,162.0,210.0,5.0,4.0
Armando Izzo,1458.0,1873.0,9.0,9.0
Koo Ja-cheol,511.0,636.0,18.0,14.0
Lukas Jäger,4.0,7.0,0.0,0.0
Phil Jagielka,136.0,177.0,1.0,0.0
Alireza Jahanbakhsh,210.0,306.0,4.0,6.0
Christophe Jallet,514.0,608.0,5.0,7.0
Jandrei,21.0,31.0,0.0,0.0
Christoph Janker,24.0,29.0,0.0,0.0
Marko Janković,26.0,32.0,1.0,1.0
Jakub Jankto,435.0,560.0,8.0,18.0
Daryl Janmaat,563.0,795.0,10.0,23.0
Vincent Janssen,7.0,10.0,0.0,0.0
Tony Jantschke,730.0,802.0,1.0,3.0
Adnan Januzaj,367.0,553.0,25.0,33.0
Nicolas Janvier,2.0,2.0,0.0,0.0
Paweł Jaroszyński,566.0,829.0,11.0,21.0
Rune Jarstein,696.0,1161.0,0.0,0.0
Jason,573.0,836.0,27.0,26.0
Dennis Jastrzembski,19.0,23.0,1.0,0.0
Assil Jaziri,18.0,25.0,1.0,4.0
Corentin Jean,145.0,212.0,9.0,5.0
Benjamin Jeannot,306.0,437.0,11.0,8.0
Tin Jedvaj,576.0,718.0,4.0,5.0
Jemerson,925.0,1061.0,5.0,2.0
Carl Jenkinson,72.0,92.0,0.0,1.0
Fredrik Jensen,33.0,56.0,1.0,1.0
Mathias Jensen,63.0,84.0,1.0,1.0
Jesé,154.0,207.0,7.0,6.0
Gabriel Jesus,296.0,358.0,20.0,6.0
Juan Jesus,760.0,832.0,1.0,3.0
Raúl Jiménez,789.0,1072.0,42.0,39.0
Joaquín,798.0,981.0,43.0,46.0
Joelinton,570.0,707.0,36.0,28.0
Aron Jóhannsson,0.0,1.0,0.0,0.0
Stefan Johansen,192.0,250.0,1.0,4.0
Jakob Johansson,340.0,386.0,4.0,5.0
Ben Johnson,19.0,22.0,0.0,0.0
Fabian Johnson,457.0,562.0,6.0,10.0
Tyreke Johnson,0.0,0.0,0.0,0.0
Karl-Johan Johnsson,268.0,480.0,0.0,0.0
Jonathas,106.0,155.0,2.0,3.0
Phil Jones,692.0,748.0,3.0,2.0
Jony,657.0,1183.0,79.0,60.0
Joan Jordán,1505.0,1886.0,65.0,36.0
Bruno Jordão,36.0,42.0,1.0,0.0
Jorginho,2703.0,3032.0,29.0,47.0
Willian José,576.0,773.0,33.0,22.0
Joselu,124.0,195.0,1.0,1.0
Evens Joseph,45.0,58.0,2.0,0.0
Diogo Jota,597.0,788.0,27.0,24.0
Aleksandar Jovanović,158.0,335.0,0.0,0.0
Vukašin Jovanović,680.0,788.0,1.0,1.0
Stevan Jovetić,84.0,122.0,5.0,5.0
Luka Jović,434.0,601.0,27.0,22.0
Jozabed,611.0,721.0,9.0,6.0
Miguel Juan Llambrich,174.0,236.0,3.0,5.0
Juanfran,450.0,669.0,24.0,37.0
Juanfran,796.0,983.0,19.0,28.0
Juanmi,305.0,375.0,7.0,11.0
Juanpe,1256.0,1515.0,3.0,6.0
Juanpi,170.0,232.0,8.0,6.0
Nathaël Julan,75.0,122.0,5.0,3.0
Christopher Jullien,1227.0,1459.0,6.0,2.0
David Juncà,838.0,1044.0,14.0,24.0
Sebastian Jung,47.0,56.0,1.0,2.0
Hamed Junior Traorè,794.0,1012.0,25.0,29.0
Vinicius Júnior,230.0,315.0,14.0,13.0
Musa Juwara,4.0,6.0,0.0,0.0
Mathias Jørgensen,945.0,1156.0,8.0,3.0
Sory Kaba,51.0,72.0,3.0,3.0
Ozan Kabak,439.0,549.0,2.0,2.0
Christian Kabasele,429.0,588.0,1.0,0.0
Elias Kachunga,230.0,319.0,4.0,5.0
Pavel Kadeřábek,1076.0,1417.0,40.0,49.0
Shinji Kagawa,69.0,78.0,0.0,1.0
Florian Kainz,136.0,205.0,5.0,16.0
Gaël Kakuta,189.0,280.0,4.0,8.0
Nikola Kalinić,60.0,104.0,3.0,2.0
Salomon Kalou,509.0,713.0,27.0,28.0
Samuel Kalu,367.0,563.0,30.0,12.0
François Kamano,732.0,926.0,33.0,24.0
Aboubakar Kamara,174.0,248.0,11.0,3.0
Boubacar Kamara,1221.0,1426.0,8.0,8.0
Hassane Kamara,363.0,467.0,6.0,3.0
Marcin Kamiński,984.0,1163.0,7.0,3.0
Patrick Kammerbauer,3.0,4.0,0.0,2.0
Kevin Kampl,1237.0,1497.0,48.0,37.0
Harry Kane,423.0,575.0,29.0,17.0
Wilfried Kanga,63.0,91.0,5.0,3.0
Lee Kangin,8.0,15.0,1.0,1.0
N'Golo Kanté,1805.0,2056.0,47.0,40.0
Stefanos Kapino,12.0,16.0,0.0,0.0
Wilfrid Kaptoum,286.0,331.0,2.0,1.0
Kenan Karaman,190.0,279.0,15.0,5.0
Yann Karamoh,395.0,549.0,24.0,18.0
Yann Karamoh,3.0,5.0,0.0,0.0
Ibrahim Karamoko,14.0,18.0,1.0,1.0
Orestis Karnezis,163.0,235.0,0.0,0.0
Rick Karsdorp,315.0,411.0,4.0,12.0
Grigoris Kastanos,17.0,20.0,0.0,0.0
Eiji Kawashima,25.0,40.0,0.0,0.0
Beram Kayal,203.0,292.0,5.0,3.0
Moise Kean,74.0,91.0,3.0,1.0
Michael Keane,1285.0,1558.0,8.0,4.0
Neeskens Kebano,25.0,32.0,0.0,0.0
Thilo Kehrer,1278.0,1390.0,4.0,8.0
Jules Keita,107.0,137.0,8.0,8.0
Naby Keïta,898.0,1013.0,10.0,33.0
Keko,345.0,538.0,14.0,20.0
Martin Kelly,263.0,346.0,1.0,2.0
Marc-Oliver Kempf,844.0,1014.0,7.0,8.0
Kenedy,386.0,548.0,11.0,13.0
Jonjoe Kenny,431.0,575.0,5.0,13.0
Christophe Kerbrat,652.0,860.0,2.0,3.0
Sebastian Kerk,319.0,489.0,20.0,13.0
Franck Kessié,1498.0,1739.0,41.0,38.0
Saîf-Eddine Khaoui,327.0,475.0,11.0,4.0
Wahbi Khazri,740.0,1111.0,63.0,28.0
Rani Khedira,1063.0,1301.0,8.0,12.0
Sami Khedira,306.0,359.0,4.0,4.0
Isaac Kiese Thelin,20.0,39.0,0.0,0.0
Kike,281.0,406.0,14.0,10.0
Max Kilman,0.0,0.0,0.0,0.0
Joshua Kimmich,2584.0,3025.0,78.0,72.0
Presnel Kimpembe,1366.0,1473.0,5.0,3.0
Joshua King,607.0,868.0,37.0,39.0
Sofian Kiyine,285.0,368.0,9.0,13.0
Simon Kjær,772.0,899.0,5.0,6.0
Davy Klaassen,936.0,1254.0,36.0,31.0
Felix Klaus,108.0,139.0,6.0,6.0
Ragnar Klavan,512.0,619.0,1.0,6.0
Tim Kleindienst,44.0,58.0,1.0,1.0
Lukas Klostermann,763.0,1021.0,19.0,20.0
Justin Kluivert,351.0,471.0,33.0,19.0
Lukas Klünter,181.0,258.0,2.0,5.0
Robin Knoche,1740.0,2013.0,1.0,4.0
Anthony Knockaert,523.0,736.0,40.0,18.0
Törles Knöll,56.0,83.0,2.0,1.0
Gregor Kobel,27.0,42.0,0.0,0.0
Gregor Kobel,368.0,524.0,1.0,0.0
Robin Koch,741.0,914.0,5.0,3.0
Kenan Kodro,38.0,45.0,2.0,0.0
Dominik Kohr,423.0,527.0,5.0,11.0
Djégui Koita,39.0,57.0,1.0,0.0
Koke,1698.0,2057.0,59.0,35.0
Aleksandar Kolarov,1624.0,2088.0,66.0,55.0
Sead Kolašinac,973.0,1227.0,32.0,24.0
Randal Kolo Muani,21.0,30.0,0.0,1.0
Timothée Kolodziejczak,1637.0,2006.0,13.0,18.0
Vincent Kompany,1127.0,1212.0,3.0,1.0
Ghislain Konan,760.0,1024.0,20.0,19.0
Ibrahima Konaté,822.0,1032.0,5.0,5.0
Moussa Konaté,268.0,400.0,10.0,8.0
Geoffrey Kondogbia,638.0,752.0,6.0,11.0
Kouadio Koné,42.0,47.0,1.0,0.0
Lamine Koné,914.0,1072.0,4.0,8.0
Youssouf Koné,858.0,1060.0,16.0,22.0
Terence Kongolo,952.0,1253.0,9.0,11.0
Yevhen Konoplyanka,147.0,207.0,11.0,10.0
Pascal Köpke,21.0,25.0,0.0,2.0
Julian Korb,387.0,539.0,10.0,12.0
Laurent Koscielny,805.0,871.0,2.0,2.0
Filip Kostić,973.0,1598.0,49.0,59.0
Christian Kouamé,641.0,957.0,44.0,28.0
Tomáš Koubek,597.0,880.0,1.0,0.0
Kalidou Koulibaly,2242.0,2531.0,7.0,6.0
Jules Koundé,1635.0,1995.0,8.0,13.0
Cheikhou Kouyaté,639.0,798.0,15.0,6.0
Mateo Kovačić,1355.0,1485.0,25.0,21.0
Dawid Kownacki,67.0,83.0,7.0,4.0
Dawid Kownacki,106.0,153.0,5.0,5.0
Thomas Kraft,74.0,123.0,0.0,0.0
Emil Krafth,1043.0,1485.0,20.0,21.0
Luka Krajnc,298.0,372.0,1.0,1.0
Andrej Kramarić,829.0,1078.0,48.0,52.0
Christoph Kramer,656.0,752.0,9.0,9.0
Vasyl Kravets,158.0,222.0,6.0,6.0
Ladislav Krejčí,491.0,603.0,18.0,20.0
Rene Krhin,452.0,546.0,3.0,0.0
Toni Kroos,1966.0,2204.0,60.0,17.0
Rade Krunić,1060.0,1342.0,44.0,48.0
Max Kruse,1317.0,1741.0,68.0,64.0
Lukas Kübler,383.0,566.0,7.0,10.0
Yuya Kubo,296.0,407.0,12.0,13.0
Juraj Kucka,400.0,582.0,14.0,9.0
Dejan Kulusevski,45.0,64.0,0.0,1.0
Pierre Kunde,952.0,1181.0,17.0,14.0
Jasmin Kurtić,1104.0,1377.0,35.0,14.0
Layvin Kurzawa,489.0,567.0,9.0,10.0
Rafał Kurzawa,93.0,134.0,1.0,0.0
Ahmed Kutucu,67.0,101.0,2.0,0.0
Enock Kwateng,928.0,1298.0,20.0,30.0
Grejohn Kyei,1.0,2.0,0.0,0.0
Antonino La Gumina,117.0,145.0,6.0,2.0
Rajiv van La Parra,94.0,121.0,5.0,1.0
Gaëtan Laborde,11.0,23.0,1.0,0.0
Gaëtan Laborde,625.0,940.0,39.0,24.0
Alexandre Lacazette,579.0,797.0,29.0,45.0
Alban Lafont,673.0,1008.0,1.0,2.0
Víctor Laguardia,919.0,1252.0,7.0,8.0
Abdou Lahat Diakhate,0.0,0.0,0.0,0.0
Konrad Laimer,594.0,821.0,20.0,28.0
Diego Lainez,111.0,133.0,6.0,3.0
Kenny Lala,1661.0,2183.0,62.0,56.0
Adam Lallana,253.0,304.0,9.0,9.0
Érik Lamela,368.0,449.0,24.0,20.0
Mohamed Lamine Diaby,20.0,24.0,1.0,0.0
Loïck Landre,438.0,545.0,0.0,1.0
Michael Lang,651.0,805.0,5.0,8.0
Sebastian Langkamp,860.0,956.0,3.0,3.0
Manuel Lanzini,408.0,471.0,6.0,7.0
Gianluca Lapadula,52.0,78.0,3.0,1.0
Aymeric Laporte,2793.0,3028.0,14.0,7.0
Danilo Larangeira,1136.0,1467.0,9.0,10.0
Johan Larsson,28.0,41.0,0.0,0.0
Kevin Lasagna,324.0,478.0,19.0,7.0
Jamaal Lascelles,836.0,1087.0,2.0,0.0
Paul Lasne,796.0,1000.0,21.0,15.0
Toni Lato,141.0,176.0,1.0,4.0
Danny Latza,821.0,1012.0,23.0,20.0
Alexandre Lauray,190.0,217.0,0.0,0.0
Armand Lauriente,3.0,4.0,0.0,0.0
Vincent Laurini,449.0,576.0,7.0,14.0
Wesley Lautoa,1373.0,1575.0,3.0,8.0
Diego Laxalt,294.0,389.0,7.0,9.0
Miguel Layún,201.0,286.0,12.0,6.0
Valentino Lazaro,1204.0,1645.0,57.0,30.0
Darko Lazović,753.0,1078.0,42.0,40.0
Manuel Lazzari,1102.0,1471.0,55.0,67.0
Mickaël Le Bihan,46.0,56.0,1.0,0.0
Maxime Le Marchand,1195.0,1448.0,7.0,9.0
Robin Le Normand,200.0,223.0,1.0,1.0
Damien Le Tallec,1006.0,1243.0,20.0,11.0
James Lea Siliki,308.0,452.0,16.0,12.0
Rafael Leão,174.0,253.0,11.0,6.0
Mathew Leckie,240.0,357.0,12.0,13.0
Benjamin Lecomte,835.0,1262.0,4.0,0.0
Pierre Lees-Melou,1234.0,1466.0,30.0,11.0
Jordan Lefort,632.0,911.0,4.0,7.0
Wu Lei,156.0,221.0,9.0,14.0
Tim Leibold,1215.0,1583.0,37.0,26.0
Lucas Leiva,1262.0,1446.0,26.0,19.0
Florian Lejeune,427.0,554.0,3.0,3.0
Iñigo Lekue,90.0,119.0,2.0,0.0
Thomas Lemar,820.0,1013.0,37.0,28.0
Mario Lemina,704.0,833.0,11.0,12.0
Mauricio Lemos,63.0,69.0,0.0,0.0
Clément Lenglet,1024.0,1146.0,0.0,0.0
Aaron Lennon,235.0,316.0,7.0,7.0
Bernd Leno,779.0,1102.0,0.0,0.0
Pedro León,93.0,168.0,4.0,6.0
Sergio León,80.0,106.0,6.0,1.0
Lukas Lerager,524.0,660.0,8.0,12.0
Lukas Lerager,287.0,388.0,16.0,13.0
Mehdi Léris,552.0,741.0,15.0,15.0
Jefferson Lerma,1320.0,1566.0,15.0,13.0
Robert Lewandowski,599.0,764.0,44.0,33.0
Igor Lewczuk,167.0,198.0,0.0,0.0
Aaron Leya Iseka,213.0,267.0,11.0,5.0
Stephan Lichtsteiner,460.0,600.0,2.0,7.0
Dimitri Liénard,676.0,868.0,15.0,11.0
Philipp Lienhart,240.0,300.0,2.0,2.0
Lucas Lima,1213.0,1755.0,47.0,46.0
Anthony Limbombe,333.0,466.0,24.0,18.0
Victor Lindelöf,1323.0,1481.0,4.0,6.0
Karol Linetty,1056.0,1274.0,30.0,36.0
Jesse Lingard,668.0,788.0,17.0,14.0
Pol Lirola,1366.0,1769.0,40.0,32.0
Adem Ljajić,17.0,22.0,0.0,0.0
Diego Llorente,931.0,1091.0,2.0,3.0
Fernando Llorente,152.0,220.0,11.0,2.0
Marcos Llorente,344.0,372.0,4.0,0.0
Hugo Lloris,890.0,1169.0,1.0,0.0
Giovani Lo Celso,12.0,12.0,0.0,0.0
Giovani Lo Celso,1199.0,1452.0,25.0,47.0
Stanislav Lobotka,1284.0,1439.0,20.0,12.0
Jürgen Locadia,263.0,357.0,13.0,11.0
Manuel Locatelli,1056.0,1233.0,37.0,23.0
Ruben Loftus-Cheek,549.0,624.0,17.0,8.0
Enzo Loiodice,354.0,423.0,5.0,2.0
Kevin Long,139.0,177.0,0.0,0.0
Shane Long,211.0,329.0,13.0,5.0
Samuele Longo,56.0,84.0,3.0,1.0
Sean Longstaff,236.0,295.0,5.0,6.0
Ademola Lookman,221.0,273.0,9.0,11.0
Anthony Lopes,851.0,1065.0,0.0,0.0
Rony Lopes,453.0,686.0,46.0,26.0
Pedro López Muñoz,195.0,244.0,7.0,10.0
Alejandro López,66.0,76.0,0.0,1.0
Cristian López,72.0,101.0,1.0,2.0
David López,1053.0,1190.0,4.0,5.0
Diego López,845.0,1203.0,1.0,1.0
Javi López,835.0,1086.0,17.0,22.0
Lluis López,198.0,239.0,0.0,0.0
Maxime Lopez,2031.0,2260.0,44.0,35.0
Pau López,989.0,1221.0,0.0,0.0
Roberto López,3.0,5.0,0.0,0.0
Unai López,214.0,250.0,2.0,7.0
Jonas Lössl,693.0,1097.0,3.0,0.0
Albert Lottin,9.0,12.0,0.0,0.0
Imran Louza,37.0,46.0,0.0,1.0
Davor Lovren,12.0,19.0,0.0,0.0
Dejan Lovren,716.0,809.0,1.0,2.0
Chris Löwe,747.0,1081.0,18.0,28.0
Eduard Löwen,562.0,740.0,14.0,17.0
Matthew Lowton,623.0,910.0,8.0,19.0
Anthony Lozano,125.0,195.0,5.0,5.0
Derrick Luckassen,166.0,186.0,0.0,0.0
José Luis Gayà,1449.0,1812.0,25.0,39.0
José Luis Morales,548.0,808.0,41.0,41.0
José Luis Palomino,1158.0,1304.0,5.0,2.0
Filipe Luís,1259.0,1523.0,16.0,25.0
Luisinho,209.0,245.0,2.0,4.0
David Luiz,2293.0,2621.0,16.0,20.0
Douglas Luiz,634.0,766.0,11.0,10.0
Everton Luiz,117.0,140.0,0.0,1.0
Jordan Lukaku,79.0,104.0,1.0,1.0
Romelu Lukaku,379.0,583.0,24.0,27.0
Dodi Lukebakio,444.0,595.0,22.0,21.0
Saša Lukić,396.0,468.0,15.0,14.0
Senad Lulić,1250.0,1679.0,54.0,63.0
Antonio Luna,471.0,647.0,12.0,17.0
Andriy Lunin,84.0,122.0,0.0,0.0
Sebastiano Luperto,421.0,469.0,0.0,0.0
Fabian Lustenberger,1148.0,1308.0,2.0,1.0
Andreas Luthe,335.0,479.0,0.0,0.0
Lyanco,19.0,25.0,0.0,0.0
Lyanco,424.0,511.0,3.0,3.0
Hervé Lybohy,478.0,568.0,0.0,1.0
Charalambos Lykogiannis,281.0,433.0,7.0,9.0
Yann M'Vila,1967.0,2294.0,25.0,21.0
Darwin Machís,129.0,179.0,12.0,4.0
James Maddison,1243.0,1617.0,96.0,51.0
Gary Madine,12.0,13.0,0.0,1.0
Pablo Maffeo,215.0,299.0,2.0,6.0
Francesco Magnanelli,1181.0,1330.0,5.0,9.0
Giangiacomo Magnani,784.0,907.0,3.0,1.0
Harry Maguire,1496.0,1749.0,9.0,10.0
Riyad Mahrez,717.0,884.0,25.0,45.0
Thiago Maia,489.0,579.0,8.0,5.0
Raffaele Maiello,988.0,1239.0,20.0,17.0
Arne Maier,1048.0,1225.0,19.0,17.0
Domenico Maietta,843.0,988.0,5.0,6.0
Mike Maignan,689.0,1095.0,2.0,0.0
Linton Maina,381.0,516.0,18.0,25.0
Ainsley Maitland-Niles,454.0,571.0,6.0,14.0
Josh Maja,45.0,57.0,1.0,1.0
Abdul Majeed Waris,441.0,621.0,22.0,16.0
Jean-Victor Makengo,358.0,424.0,12.0,6.0
Nemanja Maksimović,583.0,779.0,13.0,10.0
Nikola Maksimović,811.0,886.0,2.0,1.0
Malcom,273.0,329.0,12.0,4.0
Kévin Malcuit,1045.0,1265.0,22.0,32.0
Yunus Mallı,267.0,340.0,15.0,15.0
Hugo Mallo,1450.0,1996.0,29.0,44.0
Antonio Mance,8.0,13.0,0.0,0.0
Vincent Manceau,1274.0,1611.0,18.0,27.0
Gianluca Mancini,1128.0,1349.0,10.0,12.0
Steve Mandanda,688.0,985.0,0.0,1.0
Reinildo Mandava,48.0,59.0,1.0,2.0
Aïssa Mandi,2417.0,2610.0,15.0,9.0
Rolando Mandragora,991.0,1222.0,28.0,18.0
Mario Mandžukić,449.0,616.0,27.0,20.0
Sadio Mané,932.0,1215.0,43.0,44.0
Thomas Mangani,944.0,1195.0,35.0,14.0
Kostas Manolas,918.0,1041.0,3.0,4.0
Javier Manquillo,352.0,517.0,8.0,11.0
Martín Mantovani,180.0,211.0,1.0,0.0
Juan Manuel Valencia,9.0,10.0,0.0,0.0
Harrison Manzala,14.0,31.0,0.0,1.0
Francisco Manzanara,62.0,70.0,0.0,0.0
Myziane Maolida,284.0,348.0,17.0,14.0
Faitout Maouassa,722.0,997.0,10.0,19.0
Fernando Marçal,726.0,822.0,5.0,5.0
Iván Marcano,479.0,552.0,4.0,7.0
Marcelo,1250.0,1536.0,35.0,56.0
Marcelo,2067.0,2311.0,11.0,5.0
Solly March,597.0,924.0,38.0,34.0
Federico Marchetti,78.0,112.0,0.0,0.0
Gian Marco Ferrari,1643.0,1894.0,6.0,8.0
Óscar de Marcos,1032.0,1346.0,24.0,29.0
Georg Margreitter,997.0,1210.0,4.0,7.0
Miguel Marí,35.0,39.0,0.0,0.0
José María Giménez,596.0,736.0,2.0,5.0
Mariano,72.0,95.0,5.0,3.0
Mariano,23.0,30.0,1.0,1.0
Adrian Mariappa,736.0,879.0,5.0,3.0
Jordan Marié,693.0,880.0,15.0,11.0
Adrián Marín,79.0,111.0,0.0,0.0
João Mário,615.0,743.0,20.0,24.0
Guillermo Maripán,527.0,679.0,3.0,0.0
Lazar Marković,29.0,30.0,1.0,1.0
Marlon,993.0,1070.0,2.0,4.0
Marquinhos,2093.0,2264.0,9.0,11.0
Roger Martí,268.0,385.0,13.0,11.0
Anthony Martial,575.0,752.0,33.0,30.0
Aarón Martín,1298.0,1742.0,60.0,40.0
Jonas Martin,1334.0,1528.0,22.0,18.0
Marvin Martin,241.0,337.0,10.0,10.0
Iñigo Martínez,1113.0,1404.0,5.0,6.0
Javi Martínez,803.0,911.0,5.0,5.0
Lautaro Martínez,178.0,254.0,18.0,13.0
Pablo Martinez,1343.0,1599.0,4.0,6.0
Gelson Martins,52.0,70.0,2.0,4.0
Gelson Martins,390.0,532.0,16.0,22.0
Adam Marušić,803.0,982.0,23.0,23.0
Omar Mascarell,401.0,490.0,5.0,4.0
Andrea Masiello,1123.0,1277.0,7.0,8.0
Adam Masina,436.0,565.0,2.0,4.0
Jordi Masip,594.0,1144.0,2.0,0.0
Han-Noah Massengo,18.0,21.0,0.0,2.0
Arthur Masuaku,878.0,1092.0,15.0,13.0
Jaime Mata,424.0,691.0,17.0,19.0
Juan Mata,618.0,766.0,29.0,25.0
Luca Matarese,3.0,4.0,0.0,0.0
Jean-Philippe Mateta,328.0,474.0,25.0,12.0
Christian Mathenia,567.0,896.0,0.0,0.0
Nemanja Matić,1579.0,1797.0,14.0,21.0
Joël Matip,1158.0,1320.0,2.0,5.0
Rabbi Matondo,27.0,36.0,3.0,5.0
Alessandro Matri,123.0,159.0,8.0,2.0
Federico Mattiello,465.0,637.0,20.0,22.0
Blaise Matuidi,1098.0,1267.0,23.0,11.0
José Mauri,88.0,101.0,2.0,2.0
Stephy Mavididi,4.0,6.0,0.0,0.0
Konstantinos Mavropanos,125.0,133.0,1.0,0.0
Alfie Mawson,397.0,487.0,1.0,0.0
Philipp Max,867.0,1278.0,62.0,49.0
Eric Maxim Choupo-Moting,187.0,230.0,6.0,9.0
Alexandru Maxim,297.0,378.0,15.0,12.0
Borja Mayoral,327.0,394.0,21.0,13.0
Róbert Mazáň,45.0,55.0,1.0,1.0
Luca Mazzitelli,174.0,224.0,3.0,2.0
Kylian Mbappé,637.0,823.0,44.0,48.0
Ibrahima Mbaye,768.0,1008.0,5.0,7.0
Loïc Mbe Soh,118.0,129.0,0.0,0.0
Nolan Mbemba,180.0,221.0,1.0,2.0
Adama Mbengue,230.0,364.0,2.0,9.0
Isaac Mbenza,188.0,282.0,7.0,7.0
Stéphane Mbia,171.0,193.0,1.0,0.0
Kara Mbodji,157.0,202.0,0.0,0.0
Jordi Mboula,45.0,85.0,2.0,3.0
James McArthur,1151.0,1454.0,30.0,17.0
Alex McCarthy,318.0,637.0,0.0,0.0
James McCarthy,7.0,8.0,0.0,0.0
Kevin McDonald,484.0,567.0,3.0,0.0
Levan Mchedlidze,30.0,43.0,3.0,0.0
Weston McKennie,481.0,704.0,18.0,13.0
Dwight McNeil,383.0,584.0,27.0,20.0
Scott McTominay,387.0,455.0,1.0,1.0
Iuri Medeiros,37.0,47.0,2.0,1.0
Nicky Medja,5.0,10.0,0.0,0.0
Álvaro Medrán,631.0,781.0,28.0,5.0
Ben Mee,1119.0,1484.0,9.0,5.0
Riccardo Meggiorini,268.0,427.0,10.0,8.0
Admir Mehmedi,563.0,787.0,36.0,28.0
Soualiho Meïté,978.0,1168.0,33.0,21.0
Farid El Melali,104.0,138.0,4.0,4.0
Óscar Melendo,760.0,895.0,33.0,50.0
Gonzalo Melero,623.0,714.0,21.0,6.0
Arthur Melo,1211.0,1302.0,17.0,8.0
Pedro Mendes,1090.0,1322.0,11.0,8.0
Thiago Mendes,1775.0,2168.0,58.0,19.0
Brais Méndez,918.0,1224.0,43.0,29.0
Nathaniel Mendez-Laing,173.0,284.0,20.0,10.0
Stiven Mendoza,513.0,714.0,27.0,29.0
Alexandre Mendy,93.0,124.0,7.0,1.0
Benjamin Mendy,668.0,791.0,12.0,27.0
Edouard Mendy,704.0,1130.0,1.0,1.0
Ferland Mendy,1641.0,1961.0,38.0,31.0
Nampalys Mendy,969.0,1106.0,6.0,5.0
Hamza Mendyl,178.0,254.0,1.0,3.0
Chris Mepham,324.0,391.0,0.0,0.0
Gabriel Mercado,635.0,764.0,0.0,4.0
Alex Meret,264.0,354.0,0.0,0.0
Mehdi Merghem,210.0,298.0,1.0,6.0
Mikel Merino,883.0,1113.0,15.0,21.0
Sabin Merino,67.0,89.0,3.0,2.0
Martín Merquelanz,0.0,0.0,0.0,0.0
Dries Mertens,677.0,904.0,64.0,41.0
Roque Mesa,828.0,973.0,16.0,25.0
Lionel Messi,1524.0,1939.0,91.0,141.0
Romain Métanire,81.0,122.0,1.0,0.0
Thomas Meunier,824.0,985.0,20.0,24.0
Mexer,1118.0,1252.0,5.0,0.0
Max Meyer,566.0,697.0,23.0,13.0
Matt Miazga,345.0,430.0,1.0,0.0
Míchel,1402.0,1731.0,52.0,13.0
Clément Michelin,27.0,44.0,0.0,0.0
