Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Lorenzo Colombo,2.0,2.0,0.0,0.0
Racine Coly,466.0,540.0,1.0,2.0
Kingsley Coman,611.0,797.0,33.0,34.0
Daniel Congré,755.0,900.0,2.0,4.0
Aaron Connolly,126.0,163.0,6.0,2.0
Andrea Consigli,778.0,995.0,4.0,1.0
Andrea Conti,888.0,1060.0,9.0,10.0
Lewis Cook,560.0,719.0,13.0,11.0
Steve Cook,993.0,1222.0,3.0,3.0
Francis Coquelin,885.0,984.0,7.0,8.0
Gabriele Corbo,53.0,59.0,0.0,0.0
Sébastien Corchia,149.0,186.0,7.0,7.0
Iñigo Córdoba,316.0,458.0,14.0,13.0
Jhon Córdoba,320.0,408.0,20.0,7.0
Sergio Córdova,54.0,76.0,3.0,0.0
Benjamin Corgnet,45.0,80.0,0.0,1.0
Jack Cork,743.0,933.0,10.0,9.0
Andreas Cornelius,293.0,413.0,18.0,6.0
Maxwel Cornet,499.0,690.0,25.0,22.0
Quentin Cornette,77.0,141.0,3.0,8.0
Ángel Correa,454.0,603.0,29.0,21.0
Joaquín Correa,578.0,697.0,32.0,34.0
Rober Correa,381.0,513.0,6.0,7.0
Thierry Correia,107.0,134.0,2.0,2.0
Antonio Cortés,19.0,38.0,2.0,0.0
Angelo da Costa Júnior,25.0,28.0,0.0,0.0
Danny da Costa,408.0,626.0,21.0,31.0
Diego Costa,260.0,366.0,13.0,13.0
Douglas Costa,392.0,490.0,33.0,13.0
Jaume Costa,672.0,818.0,8.0,8.0
Nuno da Costa,97.0,152.0,5.0,2.0
David Costas,182.0,198.0,0.0,0.0
Benoît Costil,633.0,886.0,0.0,1.0
Kalifa Coulibaly,199.0,336.0,13.0,8.0
Senou Coulibaly,322.0,383.0,1.0,2.0
Yoann Court,378.0,549.0,16.0,15.0
Thibaut Courtois,849.0,1084.0,0.0,0.0
Philippe Coutinho,709.0,867.0,31.0,34.0
Nicolas Cozza,193.0,233.0,0.0,1.0
Alessio Cragno,305.0,475.0,1.0,1.0
Aaron Cresswell,1241.0,1681.0,23.0,22.0
Domenico Criscito,964.0,1250.0,22.0,31.0
Bryan Cristante,915.0,1072.0,21.0,22.0
Sebastián Cristóforo,41.0,49.0,3.0,0.0
Sebastián Cristóforo,232.0,314.0,7.0,2.0
Juan Cuadrado,2055.0,2321.0,45.0,52.0
Cucho,315.0,448.0,17.0,8.0
Marc Cucurella,938.0,1407.0,49.0,51.0
Iván Cuéllar,423.0,823.0,0.0,1.0
Jaume Cuéllar,14.0,16.0,0.0,0.0
Mickaël Cuisance,156.0,192.0,4.0,4.0
Matheus Cunha,121.0,176.0,7.0,8.0
Matheus Cunha,74.0,96.0,3.0,5.0
Felipe Curcio,8.0,12.0,0.0,0.0
Patrick Cutrone,120.0,169.0,7.0,8.0
Patrick Cutrone,38.0,56.0,1.0,0.0
Wylan Cyprien,1122.0,1343.0,35.0,8.0
Rafael Czichos,990.0,1180.0,3.0,3.0
Lennart-Marten Czyborra,8.0,10.0,0.0,0.0
Marco D'Alessandro,191.0,259.0,14.0,10.0
Danilo D'Ambrosio,768.0,902.0,8.0,13.0
Felice D'Amico,4.0,5.0,0.0,0.0
Lucas Da Cunha,18.0,22.0,2.0,1.0
Jacopo Da Riva,2.0,2.0,1.0,0.0
Damien Da Silva,1068.0,1220.0,4.0,3.0
Bryan Dabo,500.0,578.0,12.0,5.0
Moanes Dabour,189.0,260.0,6.0,8.0
Moanes Dabour,14.0,19.0,0.0,3.0
Colin Dagba,372.0,414.0,5.0,8.0
Mahmoud Dahoud,447.0,496.0,6.0,8.0
Leon Dajaku,5.0,6.0,0.0,0.0
Felipe dal Belo,389.0,467.0,1.0,3.0
Christian Dalle Mura,0.0,0.0,0.0,0.0
Diogo Dalot,51.0,64.0,0.0,0.0
Charlie Daniels,35.0,49.0,2.0,1.0
Danilo,1051.0,1219.0,12.0,19.0
Scott Dann,461.0,555.0,5.0,0.0
Kevin Danso,115.0,159.0,1.0,2.0
Dante,1466.0,1588.0,6.0,4.0
Andrea Danzi,1.0,1.0,0.0,0.0
Sergi Darder,804.0,1075.0,28.0,23.0
Vladimír Darida,843.0,1153.0,48.0,24.0
Matteo Darmian,1208.0,1521.0,12.0,11.0
Alphonso Davies,1585.0,1834.0,33.0,37.0
Ben Davies,730.0,956.0,10.0,9.0
Tom Davies,681.0,870.0,5.0,16.0
Keinan Davis,107.0,142.0,7.0,2.0
Paweł Dawidowicz,366.0,407.0,0.0,1.0
Craig Dawson,729.0,908.0,4.0,2.0
Kevin De Bruyne,1674.0,2244.0,131.0,121.0
Sebastien De Maio,533.0,661.0,0.0,3.0
Rodrigo De Paul,1377.0,1843.0,71.0,66.0
Mattia De Sciglio,283.0,344.0,2.0,5.0
Lorenzo De Silvestri,693.0,959.0,18.0,23.0
Lucas Deaux,539.0,688.0,12.0,6.0
Mathieu Debuchy,808.0,1071.0,16.0,13.0
Troy Deeney,405.0,707.0,27.0,25.0
Grégoire Defrel,305.0,342.0,8.0,7.0
Alessandro Deiola,0.0,1.0,0.0,0.0
Alessandro Deiola,224.0,296.0,9.0,5.0
Romain Del Castillo,379.0,482.0,22.0,19.0
Thomas Delaine,468.0,677.0,11.0,11.0
Thomas Delaney,506.0,586.0,1.0,0.0
Paul Delecroix,27.0,44.0,0.0,0.0
Cristian Dell'Orco,444.0,556.0,6.0,12.0
Andy Delort,451.0,765.0,36.0,30.0
Fabian Delph,676.0,778.0,6.0,15.0
Moussa Dembélé,347.0,469.0,24.0,15.0
Ousmane Dembélé,201.0,261.0,8.0,13.0
Merih Demiral,290.0,306.0,1.0,2.0
Kerem Demirbay,947.0,1214.0,41.0,11.0
Diego Demme,933.0,1076.0,12.0,15.0
Diego Demme,715.0,782.0,9.0,8.0
Jason Denayer,1492.0,1568.0,3.0,1.0
Leander Dendoncker,1087.0,1284.0,7.0,4.0
Kevin Denkey,102.0,149.0,6.0,2.0
Stefano Denswil,1092.0,1266.0,9.0,8.0
Fabio Depaoli,479.0,697.0,26.0,24.0
Memphis Depay,368.0,485.0,22.0,17.0
Kastriot Dermaku,321.0,377.0,0.0,1.0
Daniele Dessena,563.0,710.0,3.0,10.0
Mattia Destro,14.0,20.0,2.0,2.0
Mattia Destro,20.0,26.0,0.0,0.0
Gerard Deulofeu,603.0,823.0,45.0,30.0
Deyverson,34.0,68.0,4.0,2.0
Samuel Di Carmine,181.0,256.0,5.0,2.0
Federico Di Francesco,264.0,346.0,17.0,13.0
Giovanni Di Lorenzo,2003.0,2274.0,30.0,39.0
Ángel Di María,940.0,1290.0,76.0,91.0
Boulaye Dia,251.0,328.0,23.0,12.0
Fousseni Diabaté,362.0,482.0,16.0,5.0
Moussa Diaby,515.0,700.0,34.0,27.0
Mouctar Diakhaby,726.0,804.0,1.0,1.0
Bafodé Diakité,568.0,669.0,1.0,3.0
Abdou Diallo,986.0,1061.0,3.0,5.0
Habib Diallo,318.0,451.0,26.0,5.0
Ibrahima Diallo,729.0,838.0,9.0,4.0
Moussa Diarra,41.0,56.0,0.0,0.0
Raphael Dias Belloli,454.0,685.0,41.0,26.0
Lucas Dias,51.0,97.0,0.0,0.0
Amadou Diawara,888.0,996.0,16.0,7.0
Brahim Díaz,35.0,40.0,0.0,1.0
Víctor Díaz,1020.0,1507.0,27.0,33.0
Bakaye Dibassy,732.0,902.0,3.0,3.0
Eric Dier,713.0,876.0,4.0,3.0
Lucas Digne,1353.0,1946.0,70.0,41.0
Virgil van Dijk,2791.0,3085.0,7.0,9.0
Mitchell Dijks,432.0,545.0,11.0,10.0
Javairô Dilrosun,298.0,412.0,13.0,10.0
Federico Dimarco,315.0,419.0,13.0,10.0
Federico Dimarco,11.0,14.0,0.0,0.0
Tristan Dingomé,269.0,370.0,12.0,14.0
Lois Diony,71.0,117.0,6.0,4.0
Issa Diop,755.0,948.0,4.0,2.0
Papakouli Diop,593.0,806.0,14.0,4.0
Assane Dioussé,39.0,51.0,1.0,1.0
Axel Disasi,1237.0,1441.0,4.0,10.0
Tiago Djaló,380.0,432.0,0.0,2.0
Djené,683.0,933.0,6.0,4.0
Moussa Djenepo,191.0,264.0,13.0,15.0
Koffi Djidji,346.0,395.0,2.0,0.0
Alexander Djiku,1066.0,1198.0,5.0,3.0
Berat Djimsiti,1612.0,1834.0,10.0,5.0
Naïs Djouahra,15.0,23.0,2.0,1.0
Marko Dmitrović,479.0,1062.0,1.0,2.0
Matt Doherty,1369.0,1793.0,23.0,18.0
Kasper Dolberg,232.0,301.0,7.0,4.0
Keagan Dolly,57.0,75.0,4.0,2.0
Jaume Doménech,300.0,457.0,0.0,0.0
Nicolás Domínguez,349.0,413.0,12.0,9.0
Giulio Donati,853.0,997.0,24.0,27.0
Ji Dong-won,14.0,23.0,0.0,0.0
Anastasios Donis,75.0,133.0,6.0,1.0
Alfredo Donnarumma,307.0,445.0,16.0,15.0
Gianluigi Donnarumma,873.0,1142.0,0.0,0.0
Gabriel Dos Santos,1228.0,1457.0,3.0,2.0
Mathieu Dossevi,463.0,735.0,48.0,27.0
Bas Dost,273.0,461.0,18.0,6.0
Abdoulaye Doucouré,1302.0,1658.0,33.0,33.0
Mamadou Doucouré,9.0,9.0,0.0,0.0
Moussa Doumbia,532.0,681.0,25.0,18.0
Souleyman Doumbia,233.0,303.0,4.0,4.0
Souleyman Doumbia,38.0,48.0,1.0,0.0
Thomas Doyle,19.0,19.0,0.0,0.0
Mohamed Dräger,630.0,818.0,12.0,13.0
Aleksandar Dragović,849.0,936.0,1.0,3.0
Bartłomiej Drągowski,647.0,904.0,0.0,0.0
Julian Draxler,431.0,485.0,11.0,19.0
Dominick Drexler,486.0,665.0,27.0,32.0
Danny Drinkwater,136.0,167.0,1.0,1.0
Danny Drinkwater,11.0,20.0,0.0,0.0
Josip Drmić,125.0,164.0,3.0,0.0
Domingos Duarte,970.0,1218.0,2.0,5.0
Léo Duarte,172.0,195.0,0.0,0.0
Óscar Duarte,190.0,221.0,0.0,0.0
Rubén Duarte,933.0,1310.0,11.0,16.0
Edgaras Dubickas,1.0,2.0,0.0,0.0
Leo Dubois,772.0,966.0,14.0,13.0
Martin Dúbravka,595.0,1093.0,0.0,0.0
Ondrej Duda,298.0,382.0,14.0,10.0
Ondrej Duda,152.0,192.0,6.0,4.0
Shane Duffy,515.0,613.0,1.0,4.0
Haris Duljević,114.0,162.0,12.0,8.0
Paul Dummett,358.0,502.0,4.0,4.0
Alfred Duncan,347.0,411.0,7.0,16.0
Alfred Duncan,382.0,469.0,12.0,14.0
Lewis Dunk,1913.0,2192.0,11.0,5.0
Erik Durm,156.0,245.0,3.0,4.0
Riza Durmisi,81.0,100.0,0.0,1.0
Hugo Duro,50.0,84.0,3.0,1.0
Jean-Kevin Duverne,728.0,849.0,2.0,2.0
Paulo Dybala,1275.0,1528.0,69.0,54.0
Edin Džeko,565.0,813.0,50.0,27.0
Blerim Džemaili,286.0,347.0,20.0,12.0
Bruno Ecuele Manga,1143.0,1309.0,4.0,3.0
Simone Edera,102.0,130.0,6.0,4.0
Ederson,927.0,1063.0,1.0,0.0
John Egan,1017.0,1213.0,1.0,2.0
Johannes Eggestein,145.0,203.0,6.0,3.0
Maximilian Eggestein,1151.0,1483.0,29.0,36.0
Kingsley Ehizibue,850.0,1137.0,17.0,20.0
Albin Ekdal,1012.0,1161.0,23.0,22.0
Harvey Elliot,12.0,15.0,0.0,1.0
Elif Elmas,623.0,685.0,15.0,7.0
Ilay Elmkies,4.0,4.0,0.0,1.0
Ahmed Elmohamady,484.0,633.0,19.0,22.0
Aritz Elustondo,802.0,935.0,3.0,3.0
Nico Elvedi,1605.0,1740.0,1.0,0.0
Rodrigo Ely,667.0,839.0,1.0,0.0
Adri Embarba,246.0,442.0,18.0,16.0
Breel Embolo,294.0,390.0,20.0,11.0
Emerson,1288.0,1604.0,30.0,50.0
Renaud Emond,53.0,78.0,2.0,0.0
Alan Empereur,396.0,467.0,1.0,2.0
Youssef En-Nesyri,163.0,266.0,7.0,10.0
Youssef En-Nesyri,103.0,157.0,4.0,1.0
Björn Engels,503.0,605.0,1.0,1.0
Sergi Enrich,377.0,527.0,8.0,6.0
Javier Eraso,215.0,280.0,8.0,5.0
Christian Eriksen,549.0,743.0,23.0,22.0
Christian Eriksen,358.0,473.0,24.0,7.0
Gonzalo Escalante,474.0,657.0,8.0,11.0
Aarón Escandell,77.0,128.0,0.0,0.0
Sergio Escudero,475.0,592.0,6.0,9.0
Espeto,680.0,870.0,24.0,24.0
Bernardo Espinosa,826.0,1060.0,4.0,1.0
Sebastiano Esposito,41.0,62.0,3.0,3.0
Esquerdo,6.0,9.0,0.0,0.0
Alexander Esswein,59.0,93.0,3.0,1.0
Pervis Estupiñán,1322.0,1823.0,44.0,57.0
Oghenekaro Etebo,135.0,213.0,2.0,2.0
Beñat Etxebarria,161.0,194.0,11.0,2.0
Xabier Etxeita,209.0,368.0,1.0,1.0
Antony Evans,39.0,71.0,6.0,3.0
Jonny Evans,2088.0,2372.0,7.0,5.0
Edu Expósito,759.0,933.0,19.0,14.0
Valentin Eysseric,115.0,146.0,12.0,9.0
Valentin Eysseric,16.0,24.0,0.0,0.0
Łukasz Fabiański,378.0,672.0,0.0,0.0
Fabinho,1334.0,1528.0,18.0,21.0
Fábio,424.0,521.0,6.0,7.0
Cesc Fàbregas,623.0,761.0,23.0,22.0
Fabricio,24.0,33.0,0.0,0.0
Ralf Fährmann,7.0,10.0,0.0,0.0
Fayçal Fajr,120.0,192.0,9.0,3.0
Luca Falbo,1.0,2.0,0.0,0.0
Filippo Falco,812.0,1012.0,51.0,49.0
Eliseo Falcon,22.0,24.0,0.0,0.0
Wladimiro Falcone,39.0,61.0,0.0,0.0
Simon Falette,46.0,57.0,1.0,0.0
Iago Falque,54.0,64.0,1.0,2.0
Iago Falque,245.0,313.0,10.0,10.0
Akin Famewo,0.0,0.0,0.0,0.0
Andri Fannar Baldursson,49.0,67.0,1.0,1.0
Paolo Faragò,688.0,882.0,13.0,12.0
Davide Faraoni,1228.0,1709.0,27.0,57.0
Mohamed Fares,138.0,201.0,2.0,4.0
Diego Farias,294.0,363.0,13.0,17.0
Ansu Fati,446.0,538.0,17.0,13.0
Julien Faussurier,921.0,1273.0,28.0,40.0
Andrea Favilli,141.0,193.0,7.0,5.0
Federico Fazio,589.0,673.0,1.0,0.0
Aleix Febas,585.0,691.0,19.0,9.0
Zouhair Feddal,917.0,1062.0,5.0,2.0
Ljubomir Fejsa,234.0,290.0,1.0,0.0
Nabil Fekir,839.0,1034.0,37.0,35.0
Felipe,707.0,887.0,4.0,0.0
Luiz Felipe,1048.0,1168.0,4.0,7.0
Lucas Felippe,21.0,22.0,0.0,0.0
Ohis Felix Uduokhai,734.0,882.0,5.0,1.0
João Félix,410.0,531.0,17.0,11.0
Kiko Femenía,996.0,1290.0,19.0,28.0
Zinedine Ferhat,600.0,947.0,49.0,39.0
Bruno Fernandes,608.0,853.0,34.0,23.0
Edimilson Fernandes,614.0,723.0,8.0,7.0
Gedson Fernandes,40.0,51.0,2.0,3.0
Gelson Fernandes,208.0,254.0,1.0,1.0
Matheus Fernandes,43.0,62.0,1.0,0.0
Aitor Fernández,751.0,1118.0,1.0,0.0
Andrés Fernández,119.0,152.0,1.0,0.0
Carlos Fernández,381.0,627.0,17.0,8.0
Federico Fernández,907.0,1184.0,3.0,7.0
Gabriel Fernández,84.0,123.0,2.0,2.0
Joaquín Fernández,609.0,748.0,4.0,4.0
Fernandinho,1985.0,2190.0,7.0,11.0
Fernando,1380.0,1536.0,11.0,7.0
Juan Ferney Otero,241.0,362.0,10.0,12.0
Alex Ferrari,343.0,425.0,0.0,2.0
Facundo Ferreyra,74.0,113.0,5.0,3.0
Jordan Ferri,603.0,740.0,19.0,12.0
Oliver Fink,160.0,266.0,9.0,9.0
Alfreð Finnbogason,147.0,242.0,19.0,7.0
Roberto Firmino,931.0,1171.0,49.0,35.0
Junior Firpo,749.0,834.0,11.0,9.0
John Fleck,854.0,1164.0,38.0,32.0
Mark Flekken,305.0,435.0,0.0,1.0
Sergio Floccari,206.0,261.0,10.0,8.0
Alessandro Florenzi,552.0,675.0,13.0,14.0
Alessandro Florenzi,360.0,477.0,3.0,11.0
Phil Foden,431.0,508.0,18.0,13.0
Mamadou Fofana,645.0,738.0,4.0,1.0
Seko Fofana,944.0,1078.0,52.0,24.0
Wesley Fofana,536.0,642.0,2.0,0.0
Youssouf Fofana,381.0,443.0,8.0,5.0
Youssouf Fofana,306.0,357.0,5.0,5.0
Thomas Foket,1054.0,1308.0,24.0,25.0
Lamine Fomba,301.0,428.0,7.0,4.0
José Fonte,1254.0,1418.0,5.0,3.0
Pablo Fornals,680.0,897.0,18.0,27.0
Emil Forsberg,429.0,538.0,28.0,9.0
Hernâni Fortes,91.0,171.0,11.0,9.0
Ben Foster,533.0,1201.0,0.0,2.0
Lyle Foster,11.0,14.0,0.0,0.0
Timothy Fosu-Mensah,62.0,73.0,2.0,0.0
Dimitri Foulquier,10.0,13.0,1.0,0.0
Dimitri Foulquier,281.0,413.0,4.0,6.0
Juan Foyth,53.0,60.0,1.0,0.0
Gianluca Frabotta,53.0,61.0,0.0,2.0
Raphael Framberger,336.0,507.0,5.0,12.0
Simon Francis,425.0,544.0,4.0,5.0
Mike Frantz,97.0,133.0,7.0,3.0
Ryan Fraser,648.0,950.0,43.0,41.0
Fred,1463.0,1714.0,37.0,15.0
Ryan Fredericks,795.0,1096.0,25.0,25.0
Kieron Freeman,2.0,2.0,0.0,0.0
Luke Freeman,110.0,150.0,3.0,4.0
Remo Freuler,1465.0,1666.0,27.0,28.0
Marco Friedl,989.0,1292.0,22.0,25.0
Marvin Friedrich,918.0,1170.0,3.0,5.0
Samúel Friðjónsson,87.0,103.0,0.0,0.0
Jorge de Frutos,15.0,17.0,1.0,1.0
Christian Fuchs,510.0,630.0,2.0,5.0
Angelo Fulgini,741.0,930.0,29.0,25.0
Niclas Füllkrug,79.0,117.0,4.0,7.0
Ramiro Funes Mori,224.0,270.0,1.0,0.0
Daniel Fuzato,30.0,44.0,0.0,0.0
Matteo Gabbia,386.0,433.0,0.0,0.0
Manolo Gabbiadini,377.0,581.0,34.0,13.0
Gabriel,751.0,979.0,0.0,0.0
Ruben Gabrielsen,234.0,278.0,1.0,1.0
Mijat Gaćinović,260.0,369.0,13.0,9.0
Luca Gagliano,9.0,12.0,1.0,0.0
Roberto Gagliardini,798.0,937.0,19.0,24.0
Riccardo Gagliolo,1020.0,1357.0,23.0,23.0
Nicolás Gaitán,17.0,28.0,1.0,0.0
Marvin Gakpa,190.0,257.0,9.0,2.0
Enric Gallego,148.0,258.0,9.0,4.0
Enric Gallego,26.0,48.0,0.0,1.0
Kévin Gameiro,331.0,436.0,15.0,12.0
Fran Gámez,638.0,862.0,14.0,17.0
Idrissa Gana Gueye,1468.0,1590.0,26.0,16.0
Ignatius Ganago,283.0,366.0,11.0,11.0
Ezequiel Garay,759.0,853.0,2.0,1.0
Dani García,1225.0,1471.0,15.0,4.0
David García,861.0,1160.0,6.0,6.0
Eric García,672.0,705.0,2.0,1.0
Javi García,159.0,191.0,0.0,0.0
Manu García,521.0,710.0,2.0,2.0
Raúl García,310.0,454.0,8.0,8.0
Raúl García,89.0,136.0,4.0,8.0
Raúl García,557.0,952.0,17.0,15.0
Rubén García,719.0,1022.0,50.0,33.0
Unai García,155.0,215.0,1.0,0.0
Víctor García,24.0,36.0,3.0,2.0
James Garner,15.0,15.0,0.0,0.0
Manuel Garrido,22.0,30.0,0.0,0.0
Mario Gaspar,867.0,1092.0,19.0,15.0
Daniele Gastaldello,123.0,145.0,0.0,0.0
Dwight Gayle,110.0,150.0,5.0,1.0
Paulo Gazzaniga,319.0,516.0,1.0,0.0
Jean-Philippe Gbamin,50.0,67.0,0.0,0.0
Yann Gboho,38.0,52.0,4.0,3.0
David de Gea,726.0,934.0,0.0,0.0
Theodor Gebre Selassie,1118.0,1337.0,18.0,22.0
Dennis Geiger,516.0,621.0,27.0,12.0
Jérémy Gélin,472.0,533.0,2.0,1.0
Christian Gentner,755.0,1034.0,25.0,25.0
Yannick Gerhardt,302.0,390.0,5.0,7.0
Valère Germain,330.0,440.0,11.0,10.0
Gervinho,402.0,512.0,21.0,33.0
Anwar El Ghazi,402.0,615.0,32.0,22.0
Rachid Ghezzal,406.0,495.0,17.0,12.0
Paolo Ghiglione,643.0,900.0,22.0,34.0
Andrea Ghion,48.0,49.0,3.0,0.0
Saman Ghoddos,73.0,96.0,6.0,0.0
Faouzi Ghoulam,240.0,300.0,8.0,5.0
Morgan Gibbs-White,66.0,82.0,3.0,3.0
Niko Gießelmann,858.0,1135.0,25.0,28.0
Rafał Gikiewicz,857.0,1356.0,2.0,1.0
José Antonio Martínez Gil,366.0,488.0,0.0,2.0
Billy Gilmour,151.0,169.0,4.0,0.0
Daniel Ginczek,132.0,199.0,7.0,3.0
Matthias Ginter,1852.0,2156.0,6.0,10.0
Andrei Girotto,1024.0,1179.0,3.0,4.0
Olivier Giroud,207.0,306.0,7.0,4.0
Klaus Gjasula,898.0,1154.0,27.0,6.0
Kamil Glik,968.0,1080.0,1.0,1.0
Serge Gnabry,883.0,1128.0,47.0,46.0
Joris Gnagnon,563.0,611.0,3.0,1.0
Eddy Gnahoré,665.0,726.0,6.0,2.0
Ben Godfrey,1413.0,1606.0,3.0,2.0
Diego Godín,935.0,1091.0,10.0,11.0
Akaki Gogia,28.0,43.0,3.0,1.0
Mauro Goicoechea,35.0,64.0,0.0,0.0
Edoardo Goldaniga,325.0,425.0,4.0,8.0
Benjamin Goller,58.0,87.0,2.0,0.0
Pierluigi Gollini,725.0,968.0,0.0,0.0
Aleksandr Golovin,871.0,1137.0,45.0,28.0
André Gomes,719.0,859.0,12.0,11.0
Angel Gomes,11.0,13.0,2.0,2.0
Ibai Gómez,202.0,319.0,16.0,6.0
Joe Gomez,1743.0,1960.0,5.0,11.0
Maxi Gómez,255.0,393.0,11.0,12.0
Moi Gómez,921.0,1135.0,23.0,34.0
Papu Gómez,1598.0,2012.0,106.0,105.0
Sergi Gómez,434.0,486.0,2.0,0.0
Alfred Gomis,518.0,731.0,0.0,0.0
Maxime Gonalons,482.0,579.0,5.0,5.0
Mathieu Goncalves,109.0,141.0,0.0,0.0
Jérôme Gondorf,30.0,39.0,1.0,3.0
Álvaro González,753.0,849.0,3.0,2.0
Bruno González,51.0,61.0,1.0,0.0
Bruno González,170.0,201.0,0.0,0.0
Édgar González,310.0,347.0,0.0,0.0
Gonzalo,5.0,5.0,0.0,0.0
Anthony Gordon,96.0,124.0,6.0,1.0
Leon Goretzka,799.0,924.0,19.0,24.0
Andoni Gorosabel,343.0,446.0,5.0,7.0
Robin Gosens,1179.0,1503.0,36.0,47.0
Dan Gosling,405.0,510.0,10.0,7.0
Mario Götze,238.0,283.0,12.0,9.0
Prince-Désir Gouano,86.0,99.0,0.0,0.0
Amine Gouiri,0.0,0.0,0.0,0.0
Jeffrey Gouweleeuw,578.0,755.0,4.0,5.0
Max Gradel,391.0,594.0,21.0,22.0
Samuel Grandsir,391.0,537.0,20.0,13.0
Esteban Granero,161.0,224.0,11.0,1.0
Alberto Grassi,217.0,256.0,5.0,4.0
Andre Gray,102.0,155.0,8.0,6.0
Demarai Gray,271.0,327.0,15.0,13.0
Jack Grealish,1217.0,1538.0,92.0,79.0
Mason Greenwood,416.0,488.0,13.0,9.0
Michael Gregoritsch,65.0,97.0,6.0,3.0
Michael Gregoritsch,141.0,213.0,9.0,5.0
Clément Grenier,334.0,450.0,11.0,3.0
Antoine Griezmann,935.0,1147.0,33.0,31.0
Vincenzo Grifo,11.0,13.0,0.0,0.0
Vincenzo Grifo,553.0,764.0,35.0,22.0
Florian Grillitsch,1577.0,1775.0,20.0,25.0
Jérémy Grimm,0.0,0.0,0.0,0.0
Arnaut Groeneveld,181.0,227.0,5.0,5.0
Christian Groß,411.0,461.0,2.0,1.0
Pascal Groß,762.0,1028.0,62.0,38.0
Carlos Gruezo,255.0,309.0,3.0,1.0
Marko Grujić,883.0,1096.0,13.0,12.0
Vicente Guaita,591.0,1053.0,0.0,0.0
Andrés Guardado,876.0,1041.0,28.0,15.0
Sergi Guardiola,455.0,668.0,15.0,10.0
Nemanja Gudelj,614.0,678.0,2.0,3.0
Gonçalo Guedes,363.0,478.0,18.0,30.0
Mattéo Guendouzi,1018.0,1144.0,13.0,19.0
Raphaël Guerreiro,1887.0,2145.0,34.0,38.0
Adrián Guerrero,60.0,81.0,0.0,0.0
Ander Guevara,585.0,680.0,8.0,1.0
Babacar Guèye,22.0,26.0,2.0,0.0
John Guidetti,22.0,35.0,1.0,2.0
Josuha Guilavogui,807.0,986.0,10.0,11.0
Frederic Guilbert,687.0,1026.0,14.0,24.0
Hugo Guillamón,287.0,315.0,0.0,0.0
Bruno Guimarães,175.0,194.0,5.0,2.0
Sehrou Guirassy,455.0,622.0,13.0,9.0
Rafik Guitane,7.0,11.0,1.0,0.0
Péter Gulácsi,1015.0,1268.0,3.0,1.0
Manuel Gulde,703.0,818.0,5.0,9.0
Sinan Gümüş,28.0,32.0,0.0,0.0
İlkay Gündoğan,1779.0,1956.0,34.0,33.0
Angus Gunn,111.0,256.0,0.0,1.0
Christian Günter,1159.0,1644.0,80.0,62.0
Koray Günter,1184.0,1363.0,1.0,4.0
Régis Gurtner,520.0,821.0,1.0,0.0
Luiz Gustavo,88.0,95.0,2.0,0.0
Ismael Gutiérrez,24.0,27.0,0.0,0.0
Jonathan de Guzmán,79.0,104.0,5.0,2.0
Janik Haberer,741.0,882.0,14.0,11.0
Alexander Hack,320.0,412.0,4.0,3.0
Munir El Haddadi,348.0,454.0,16.0,23.0
André Hahn,102.0,183.0,8.0,7.0
Amadou Haidara,484.0,558.0,12.0,12.0
Achraf Hakimi,2042.0,2422.0,35.0,43.0
Erling Håland,174.0,236.0,9.0,7.0
Sébastien Haller,522.0,766.0,24.0,14.0
Marcel Halstenberg,1605.0,1909.0,35.0,18.0
Romain Hamouma,183.0,272.0,19.0,13.0
Samir Handanović,966.0,1114.0,2.0,0.0
Grant Hanley,538.0,639.0,1.0,0.0
Lukáš Haraslín,97.0,131.0,2.0,3.0
Amine Harit,754.0,909.0,42.0,36.0
Martin Harnik,4.0,4.0,0.0,0.0
Makoto Hasebe,1210.0,1374.0,11.0,4.0
Hans Hateboer,1219.0,1438.0,43.0,30.0
Kortney Hause,591.0,789.0,1.0,1.0
Kai Havertz,1207.0,1416.0,53.0,37.0
Isaac Hayden,630.0,833.0,15.0,13.0
Eden Hazard,522.0,611.0,22.0,14.0
Thorgan Hazard,961.0,1251.0,57.0,38.0
Tom Heaton,350.0,614.0,0.0,0.0
Jonas Hector,1015.0,1271.0,25.0,28.0
Dominique Heintz,1113.0,1321.0,4.0,10.0
Dean Henderson,424.0,1035.0,1.0,1.0
Jordan Henderson,1582.0,1879.0,22.0,32.0
Liam Henderson,43.0,65.0,2.0,5.0
Jeff Hendrick,420.0,575.0,12.0,10.0
Wayne Hennessey,44.0,103.0,0.0,0.0
Rouwen Hennings,430.0,619.0,26.0,13.0
Benjamin Henrichs,425.0,527.0,6.0,7.0
Dalbert Henrique,972.0,1290.0,37.0,41.0
Christophe Hérelle,793.0,883.0,3.0,3.0
Mario Hermoso,511.0,642.0,2.0,1.0
Aridane Hernández,737.0,925.0,4.0,4.0
Javier Hernández,19.0,22.0,0.0,1.0
Javier Hernández,58.0,79.0,4.0,1.0
Juan Hernández,14.0,23.0,2.0,2.0
Lucas Hernández,723.0,819.0,4.0,3.0
Onel Hernández,248.0,335.0,18.0,10.0
Theo Hernández,1684.0,2019.0,40.0,40.0
Hernani,782.0,1043.0,27.0,17.0
