Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards,Total Shots,Shots on Target,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA,Players Dribbled Past,Dribbles into PA,Current Market Value (USD)
Charles Aránguiz,Bundesliga,MF,31.0,84.0,77.0,74.6,4.0,13.0,11.0,0.0,72.0,13.0,4550.0,5251.0,78.0,66.0,61.0,12.0,13200000.0
Rob Holding,Premier League,DF,25.0,46.0,39.0,40.1,0.0,1.0,7.0,0.0,14.0,2.0,2213.0,2541.0,7.0,8.0,15.0,1.0,13200000.0
Matty Cash,Premier League,DF,23.0,14.0,14.0,13.6,0.0,2.0,5.0,0.0,5.0,1.0,496.0,677.0,14.0,14.0,5.0,4.0,13200000.0
Alfred Duncan,Serie A,MF,27.0,83.0,67.0,63.99999999999999,6.0,12.0,16.0,1.0,97.0,28.0,2078.0,2657.0,85.0,88.0,128.0,19.0,13200000.0
Shkodran Mustafi,Premier League,DF,28.0,76.0,69.0,68.2,5.0,2.0,17.0,0.0,47.0,18.0,3618.0,4337.0,11.0,18.0,15.0,1.0,13200000.0
Maxence Caqueret,Ligue 1,MF,20.0,23.0,16.0,15.600000000000001,0.0,0.0,3.0,0.0,9.0,2.0,747.0,864.0,12.0,19.0,20.0,1.0,13200000.0
Luca Pellegrini,Serie A,"DF,MF",21.0,50.0,42.0,40.0,0.0,8.0,17.0,1.0,22.0,5.0,1458.0,2046.0,43.0,53.0,60.0,23.0,13200000.0
Luuk de Jong,La Liga,FW,30.0,53.0,31.0,30.5,8.0,1.0,4.0,0.0,71.0,31.0,525.0,724.0,26.0,9.0,18.0,10.0,13200000.0
Edinson Cavani,Premier League,FW,33.0,78.0,60.0,58.7,53.0,13.0,7.0,0.0,194.0,82.0,869.0,1114.0,56.0,40.0,48.0,32.0,13200000.0
Maxwel Cornet,Ligue 1,"DF,FW",24.0,98.0,56.0,58.699999999999996,16.0,16.0,9.0,0.0,119.0,53.0,1998.0,2658.0,94.0,70.0,94.0,59.0,13200000.0
Illan Meslier,Premier League,GK,20.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,622.0,1.0,0.0,0.0,0.0,13200000.0
Karim Bellarabi,Bundesliga,"MF,FW",30.0,81.0,47.0,44.400000000000006,10.0,13.0,9.0,1.0,150.0,57.0,1326.0,1895.0,81.0,98.0,119.0,81.0,13200000.0
Andrea Pinamonti,Serie A,FW,21.0,62.0,40.0,43.6,10.0,4.0,3.0,0.0,111.0,32.0,760.0,1059.0,33.0,18.0,40.0,25.0,13200000.0
Lys Mousset,Premier League,FW,24.0,83.0,18.0,26.8,9.0,4.0,3.0,0.0,73.0,24.0,395.0,571.0,21.0,17.0,70.0,22.0,13200000.0
Manu Trigueros,La Liga,MF,29.0,104.0,82.0,78.1,6.0,11.0,22.0,2.0,82.0,21.0,3968.0,4643.0,106.0,91.0,65.0,11.0,12100000.0
Péter Gulácsi,Bundesliga,GK,30.0,114.0,114.0,113.5,0.0,1.0,1.0,0.0,0.0,0.0,2867.0,3920.0,5.0,3.0,1.0,0.0,12100000.0
Angelo Fulgini,Ligue 1,"MF,FW",24.0,99.0,72.0,70.5,11.0,9.0,11.0,1.0,132.0,49.0,2600.0,3337.0,136.0,94.0,175.0,37.0,12100000.0
Ridle Baku,Bundesliga,DF,22.0,65.0,55.0,54.6,5.0,4.0,7.0,1.0,50.0,17.0,1844.0,2467.0,46.0,69.0,72.0,19.0,12100000.0
Brandon Williams,Premier League,DF,20.0,18.0,11.0,11.299999999999999,1.0,0.0,6.0,0.0,6.0,2.0,537.0,643.0,13.0,19.0,15.0,8.0,12100000.0
Josuha Guilavogui,Bundesliga,"MF,DF",30.0,82.0,74.0,73.0,5.0,4.0,21.0,2.0,55.0,18.0,2888.0,3473.0,38.0,29.0,47.0,4.0,12100000.0
Maximilian Philipp,Bundesliga,"MF,FW",26.0,49.0,31.0,28.0,11.0,4.0,2.0,0.0,68.0,23.0,531.0,715.0,24.0,17.0,33.0,13.0,12100000.0
Alexis Mac Allister,Premier League,"FW,MF",22.0,16.0,7.0,7.0,1.0,1.0,0.0,0.0,12.0,2.0,162.0,227.0,9.0,3.0,9.0,1.0,12100000.0
Benjamin Lecomte,Ligue 1,GK,29.0,113.0,113.0,113.0,0.0,0.0,3.0,0.0,0.0,0.0,2343.0,3397.0,7.0,0.0,3.0,0.0,12100000.0
Roman Bürki,Bundesliga,GK,30.0,111.0,111.0,110.8,0.0,0.0,5.0,0.0,0.0,0.0,2867.0,3851.0,0.0,1.0,3.0,0.0,12100000.0
Matt Targett,Premier League,DF,25.0,61.0,57.0,55.5,2.0,5.0,10.0,0.0,21.0,7.0,2044.0,2833.0,64.0,68.0,26.0,12.0,11550000.0
Koen Casteels,Bundesliga,GK,28.0,102.0,102.0,101.5,0.0,0.0,2.0,0.0,0.0,0.0,2892.0,4026.0,3.0,1.0,2.0,0.0,11550000.0
Ryan Bertrand,Premier League,DF,31.0,108.0,107.0,106.19999999999999,2.0,5.0,18.0,1.0,59.0,12.0,4249.0,5651.0,95.0,115.0,45.0,25.0,11550000.0
Unai López,La Liga,MF,25.0,44.0,33.0,30.7,3.0,4.0,11.0,0.0,43.0,17.0,1608.0,1924.0,48.0,32.0,32.0,3.0,11000000.0
Theo Walcott,Premier League,FW,31.0,96.0,67.0,63.70000000000001,12.0,10.0,4.0,0.0,111.0,47.0,1167.0,1698.0,63.0,60.0,92.0,50.0,11000000.0
Adnan Januzaj,La Liga,"MF,FW",25.0,82.0,48.0,48.099999999999994,9.0,12.0,9.0,0.0,131.0,35.0,1245.0,1800.0,87.0,99.0,186.0,83.0,11000000.0
Adil Aouchiche,Ligue 1,"MF,FW",18.0,19.0,13.0,11.5,2.0,3.0,1.0,0.0,17.0,8.0,338.0,482.0,32.0,11.0,28.0,10.0,11000000.0
Ademola Lookman,Premier League,FW,23.0,64.0,24.0,31.0,7.0,8.0,4.0,0.0,68.0,23.0,913.0,1160.0,55.0,39.0,103.0,32.0,11000000.0
Joe Rodon,Premier League,DF,23.0,5.0,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,112.0,132.0,0.0,0.0,0.0,0.0,11000000.0
Jesse Lingard,Premier League,"MF,FW",26.0,82.0,48.0,49.1,13.0,7.0,8.0,0.0,110.0,42.0,1840.0,2171.0,61.0,47.0,55.0,34.0,11000000.0
Lucas Martínez Quarta,Serie A,DF,24.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,190.0,0.0,0.0,5.0,0.0,11000000.0
Takumi Minamino,Premier League,"MF,FW",26.0,18.0,4.0,6.0,1.0,0.0,0.0,0.0,15.0,5.0,205.0,244.0,1.0,6.0,12.0,4.0,11000000.0
Youssoufa Moukoko,Bundesliga,FW,16.0,8.0,2.0,3.2,1.0,0.0,0.0,0.0,13.0,4.0,45.0,56.0,0.0,1.0,9.0,3.0,11000000.0
Jens Petter Hauge,Serie A,"FW,MF",21.0,12.0,3.0,4.9,1.0,0.0,0.0,0.0,6.0,2.0,124.0,159.0,7.0,8.0,11.0,2.0,11000000.0
Jeffrey Schlupp,Premier League,MF,28.0,86.0,62.0,60.3,9.0,4.0,8.0,0.0,76.0,26.0,1520.0,2080.0,47.0,31.0,74.0,33.0,11000000.0
Álex Berenguer,La Liga,"FW,MF",25.0,99.0,61.0,60.900000000000006,11.0,10.0,11.0,0.0,99.0,36.0,1766.0,2476.0,108.0,87.0,186.0,59.0,11000000.0
Javi Martínez,Bundesliga,"MF,DF",32.0,73.0,44.0,44.300000000000004,4.0,2.0,9.0,1.0,40.0,12.0,2627.0,2943.0,19.0,19.0,17.0,1.0,11000000.0
Jakub Jankto,Serie A,MF,25.0,107.0,75.0,76.5,10.0,11.0,20.0,0.0,141.0,34.0,2065.0,2895.0,131.0,105.0,41.0,48.0,11000000.0
Jamal Musiala,Bundesliga,"MF,FW",17.0,13.0,2.0,3.9,3.0,0.0,0.0,0.0,8.0,5.0,185.0,215.0,0.0,5.0,15.0,4.0,11000000.0
Álvaro Odriozola,La Liga,DF,25.0,57.0,53.0,51.6,0.0,7.0,8.0,3.0,13.0,6.0,2358.0,2848.0,70.0,76.0,64.0,49.0,11000000.0
Yunus Musah,La Liga,MF,18.0,17.0,13.0,11.6,1.0,0.0,1.0,0.0,3.0,1.0,209.0,283.0,7.0,11.0,20.0,6.0,11000000.0
Iago Aspas,La Liga,FW,33.0,115.0,113.0,110.10000000000001,65.0,20.0,26.0,0.0,261.0,111.0,3158.0,4096.0,200.0,154.0,199.0,126.0,11000000.0
Isaac Hayden,Premier League,"MF,DF",25.0,93.0,73.0,71.8,3.0,6.0,20.0,2.0,58.0,18.0,1921.0,2476.0,50.0,34.0,58.0,14.0,11000000.0
Jonny Evans,Premier League,DF,33.0,105.0,100.0,99.9,4.0,4.0,22.0,1.0,48.0,18.0,4506.0,5266.0,22.0,10.0,18.0,0.0,11000000.0
Andoni Gorosabel,La Liga,DF,24.0,38.0,29.0,26.8,0.0,1.0,3.0,0.0,8.0,1.0,1150.0,1483.0,27.0,36.0,13.0,5.0,11000000.0
Keylor Navas,Ligue 1,GK,34.0,73.0,73.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,1423.0,1714.0,1.0,0.0,1.0,0.0,11000000.0
Gian Marco Ferrari,Serie A,DF,28.0,101.0,98.0,98.5,6.0,3.0,21.0,0.0,55.0,17.0,5693.0,6349.0,23.0,24.0,19.0,1.0,11000000.0
Alfonso Pedraza,La Liga,DF,24.0,101.0,76.0,76.5,7.0,10.0,16.0,0.0,102.0,37.0,2261.0,3117.0,74.0,80.0,132.0,79.0,11000000.0
Alexis Sánchez,Serie A,FW,32.0,84.0,55.0,55.19999999999999,16.0,19.0,12.0,1.0,148.0,60.0,1899.0,2637.0,141.0,185.0,154.0,63.0,11000000.0
Karlan Grant,Premier League,FW,23.0,25.0,21.0,19.2,4.0,0.0,1.0,0.0,36.0,18.0,268.0,385.0,8.0,6.0,23.0,17.0,11000000.0
Gonzalo Villar,Serie A,MF,22.0,25.0,11.0,12.2,0.0,1.0,7.0,0.0,5.0,2.0,678.0,742.0,6.0,9.0,26.0,4.0,11000000.0
Walter Benítez,Ligue 1,GK,27.0,108.0,108.0,108.0,0.0,0.0,5.0,0.0,0.0,0.0,2453.0,3113.0,1.0,0.0,0.0,0.0,11000000.0
Hannes Wolf,Bundesliga,"FW,MF",21.0,22.0,7.0,8.4,2.0,0.0,0.0,0.0,10.0,5.0,209.0,290.0,9.0,5.0,7.0,7.0,11000000.0
William,Bundesliga,FW,25.0,71.0,65.0,62.8,3.0,4.0,15.0,1.0,51.0,14.0,2752.0,3731.0,70.0,85.0,88.0,15.0,11000000.0
Juan Foyth,La Liga,"MF,FW",23.0,21.0,14.0,13.0,1.0,0.0,5.0,1.0,5.0,1.0,649.0,749.0,4.0,3.0,24.0,1.0,11000000.0
Andreas Pereira,Serie A,"MF,FW",25.0,75.0,38.0,38.2,4.0,7.0,14.0,0.0,65.0,23.0,1228.0,1683.0,64.0,54.0,60.0,32.0,11000000.0
José Luis Palomino,Serie A,DF,31.0,102.0,86.0,87.10000000000001,4.0,4.0,16.0,1.0,32.0,8.0,3802.0,4410.0,20.0,15.0,20.0,3.0,11000000.0
Jordan Ayew,Premier League,"FW,MF",29.0,108.0,93.0,89.3,18.0,6.0,11.0,1.0,154.0,54.0,1763.0,2222.0,55.0,54.0,195.0,59.0,11000000.0
Jordan Amavi,Ligue 1,DF,26.0,90.0,81.0,80.8,2.0,6.0,26.0,3.0,64.0,15.0,3321.0,4241.0,62.0,63.0,113.0,21.0,11000000.0
Jérôme Roussillon,Bundesliga,DF,28.0,91.0,88.0,84.8,7.0,8.0,10.0,0.0,61.0,21.0,2941.0,3960.0,105.0,93.0,141.0,46.0,11000000.0
Marc Bartra,La Liga,DF,30.0,104.0,100.0,98.1,7.0,2.0,22.0,0.0,59.0,19.0,5466.0,6392.0,14.0,18.0,55.0,6.0,11000000.0
Dedryck Boyata,Bundesliga,DF,30.0,41.0,41.0,39.900000000000006,4.0,1.0,9.0,1.0,26.0,4.0,1924.0,2141.0,8.0,3.0,14.0,0.0,11000000.0
Mitchel Bakker,Ligue 1,DF,20.0,19.0,15.0,14.9,0.0,2.0,2.0,0.0,1.0,1.0,971.0,1083.0,13.0,21.0,12.0,2.0,11000000.0
Marco Silvestri,Serie A,GK,29.0,55.0,55.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,727.0,1580.0,1.0,0.0,1.0,0.0,11000000.0
Sergio Asenjo,La Liga,GK,31.0,107.0,107.0,107.0,0.0,0.0,5.0,0.0,0.0,0.0,2042.0,2947.0,0.0,0.0,2.0,0.0,11000000.0
Niklas Stark,Bundesliga,"MF,DF",25.0,86.0,84.0,81.5,3.0,1.0,16.0,0.0,39.0,14.0,3078.0,3710.0,12.0,20.0,15.0,3.0,11000000.0
Seko Fofana,Ligue 1,MF,25.0,103.0,86.0,84.5,8.0,13.0,13.0,1.0,154.0,36.0,3203.0,3733.0,120.0,63.0,193.0,40.0,11000000.0
Rubén García,La Liga,"MF,FW",27.0,48.0,43.0,40.7,11.0,5.0,8.0,0.0,69.0,25.0,1116.0,1644.0,76.0,52.0,53.0,13.0,11000000.0
Mario Lemina,Premier League,MF,27.0,56.0,43.0,42.1,2.0,2.0,8.0,0.0,55.0,9.0,1766.0,2073.0,23.0,21.0,84.0,4.0,11000000.0
Rui Silva,La Liga,GK,26.0,52.0,52.0,52.0,0.0,0.0,3.0,0.0,0.0,0.0,1038.0,1856.0,3.0,0.0,2.0,0.0,11000000.0
Arne Maier,Bundesliga,MF,22.0,61.0,44.0,43.699999999999996,0.0,1.0,3.0,0.0,39.0,10.0,1911.0,2261.0,39.0,33.0,35.0,12.0,11000000.0
Sebastian Walukiewicz,Serie A,DF,20.0,30.0,29.0,28.700000000000003,0.0,1.0,1.0,0.0,4.0,1.0,1192.0,1372.0,4.0,3.0,16.0,0.0,11000000.0
Neco Williams,Premier League,DF,19.0,10.0,5.0,4.5,0.0,0.0,2.0,0.0,8.0,1.0,282.0,356.0,3.0,3.0,12.0,4.0,11000000.0
Omar Mascarell,Bundesliga,MF,27.0,59.0,55.0,53.7,1.0,4.0,13.0,0.0,27.0,6.0,2389.0,2833.0,24.0,23.0,35.0,3.0,11000000.0
Darío Benedetto,Ligue 1,FW,30.0,43.0,40.0,36.4,15.0,3.0,7.0,1.0,94.0,39.0,513.0,755.0,26.0,15.0,36.0,12.0,11000000.0
Darwin Machís,La Liga,"FW,MF",27.0,64.0,35.0,39.9,9.0,9.0,7.0,0.0,115.0,42.0,653.0,1030.0,63.0,34.0,90.0,55.0,11000000.0
Neto,La Liga,GK,31.0,75.0,75.0,75.0,0.0,0.0,4.0,0.0,1.0,0.0,1053.0,1686.0,1.0,0.0,0.0,0.0,11000000.0
Ethan Ampadu,Premier League,"MF,DF",20.0,17.0,12.0,12.8,0.0,0.0,1.0,0.0,5.0,1.0,512.0,623.0,8.0,11.0,7.0,0.0,11000000.0
Răzvan Marin,Serie A,MF,24.0,18.0,17.0,15.5,1.0,1.0,2.0,0.0,14.0,4.0,674.0,809.0,23.0,19.0,17.0,4.0,11000000.0
Roberto Inglese,Serie A,FW,29.0,88.0,70.0,67.3,25.0,2.0,9.0,0.0,152.0,70.0,810.0,1239.0,40.0,25.0,98.0,37.0,11000000.0
Daniele Rugani,Ligue 1,DF,26.0,48.0,45.0,45.2,4.0,1.0,9.0,0.0,27.0,8.0,2519.0,2794.0,3.0,1.0,3.0,0.0,11000000.0
Maximilian Mittelstädt,Bundesliga,DF,23.0,76.0,54.0,55.6,2.0,6.0,8.0,1.0,61.0,19.0,2073.0,2819.0,65.0,74.0,70.0,17.0,11000000.0
Nico Schulz,Bundesliga,DF,27.0,73.0,56.0,56.1,3.0,7.0,9.0,0.0,53.0,16.0,2406.0,3132.0,93.0,93.0,90.0,59.0,11000000.0
Baptiste Santamaria,Bundesliga,MF,25.0,115.0,113.0,109.0,3.0,2.0,12.0,0.0,108.0,28.0,3909.0,4806.0,51.0,37.0,115.0,15.0,11000000.0
Nicolás Domínguez,Serie A,MF,22.0,30.0,14.0,15.3,1.0,1.0,7.0,0.0,20.0,4.0,679.0,792.0,24.0,15.0,14.0,1.0,11000000.0
Roberto Soriano,Serie A,"MF,FW",29.0,97.0,81.0,79.4,13.0,13.0,14.0,2.0,126.0,41.0,2700.0,3318.0,119.0,109.0,96.0,36.0,11000000.0
Samuel Umtiti,La Liga,DF,27.0,55.0,48.0,49.2,1.0,1.0,17.0,0.0,13.0,6.0,3103.0,3374.0,2.0,1.0,18.0,1.0,11000000.0
Emil Audero,Serie A,GK,24.0,90.0,90.0,90.0,0.0,1.0,5.0,0.0,0.0,0.0,1903.0,2785.0,3.0,0.0,1.0,0.0,11000000.0
Sergio Busquets,La Liga,MF,32.0,116.0,103.0,99.19999999999999,3.0,5.0,31.0,0.0,22.0,7.0,7509.0,8328.0,76.0,71.0,74.0,5.0,11000000.0
Armando Izzo,Serie A,DF,28.0,92.0,90.0,88.1,8.0,1.0,17.0,2.0,48.0,15.0,3496.0,4454.0,27.0,37.0,30.0,4.0,11000000.0
Roberto Pereyra,Serie A,MF,30.0,108.0,83.0,81.8,15.0,7.0,13.0,0.0,116.0,43.0,2621.0,3187.0,97.0,101.0,133.0,56.0,11000000.0
Florian Niederlechner,Bundesliga,FW,30.0,81.0,63.0,58.6,19.0,9.0,6.0,1.0,153.0,69.0,710.0,983.0,47.0,27.0,67.0,35.0,11000000.0
Borja Mayoral,La Liga,FW,23.0,91.0,46.0,49.5,17.0,7.0,3.0,0.0,96.0,47.0,940.0,1157.0,52.0,33.0,79.0,29.0,11000000.0
Paul Bernardoni,Ligue 1,GK,23.0,83.0,83.0,82.5,0.0,0.0,1.0,0.0,0.0,0.0,1371.0,2321.0,5.0,2.0,0.0,0.0,11000000.0
Pau López,Serie A,GK,26.0,101.0,99.0,99.7,0.0,0.0,8.0,0.0,0.0,0.0,2338.0,3141.0,3.0,0.0,0.0,1.0,11000000.0
M'Baye Niang,Ligue 1,FW,26.0,90.0,65.0,65.2,26.0,6.0,12.0,0.0,184.0,70.0,1070.0,1518.0,41.0,24.0,107.0,42.0,11000000.0
Mahmoud Dahoud,Bundesliga,MF,25.0,54.0,28.0,29.499999999999996,1.0,5.0,7.0,0.0,54.0,13.0,1569.0,1840.0,35.0,36.0,43.0,11.0,11000000.0
Renato Tapia,La Liga,MF,25.0,17.0,17.0,15.7,0.0,0.0,5.0,0.0,8.0,1.0,658.0,798.0,4.0,6.0,14.0,0.0,11000000.0
Denis Suárez,La Liga,MF,27.0,67.0,40.0,40.6,3.0,10.0,7.0,0.0,41.0,16.0,1769.0,2241.0,76.0,64.0,117.0,33.0,11000000.0
Conor Gallagher,Premier League,MF,20.0,14.0,14.0,13.9,2.0,0.0,6.0,0.0,19.0,6.0,421.0,510.0,6.0,9.0,21.0,6.0,11000000.0
Sofiane Diop,Ligue 1,"MF,FW",20.0,33.0,24.0,23.2,5.0,0.0,4.0,0.0,38.0,12.0,731.0,947.0,28.0,20.0,48.0,16.0,11000000.0
Davy Pröpper,Premier League,MF,29.0,104.0,99.0,96.5,2.0,7.0,8.0,1.0,87.0,15.0,3622.0,4536.0,64.0,69.0,110.0,13.0,11000000.0
Denis Bouanga,Ligue 1,"FW,MF",26.0,80.0,68.0,67.5,21.0,7.0,11.0,0.0,208.0,83.0,1090.0,1642.0,57.0,47.0,175.0,76.0,11000000.0
Silas Wamangituka,Bundesliga,"DF,FW",21.0,16.0,15.0,13.4,9.0,3.0,5.0,0.0,28.0,9.0,234.0,325.0,16.0,16.0,28.0,22.0,11000000.0
Munir El Haddadi,La Liga,FW,25.0,91.0,60.0,59.8,23.0,11.0,11.0,2.0,164.0,56.0,1264.0,1761.0,76.0,67.0,90.0,27.0,11000000.0
Marcelo,Ligue 1,DF,33.0,175.0,171.0,166.40000000000003,8.0,13.0,33.0,3.0,170.0,49.0,9907.0,11677.0,145.0,192.0,102.0,62.0,11000000.0
Ruben Aguilar,Ligue 1,DF,27.0,98.0,85.0,84.70000000000002,2.0,11.0,18.0,2.0,39.0,13.0,4118.0,5122.0,125.0,130.0,122.0,25.0,11000000.0
Romain Saïss,Premier League,DF,30.0,66.0,57.0,56.60000000000001,7.0,1.0,19.0,1.0,51.0,21.0,2418.0,2976.0,11.0,16.0,18.0,1.0,11000000.0
Mouctar Diakhaby,La Liga,DF,24.0,68.0,51.0,54.2,4.0,0.0,17.0,0.0,21.0,8.0,2082.0,2366.0,1.0,2.0,23.0,0.0,11000000.0
Steven Nzonzi,Ligue 1,MF,32.0,80.0,77.0,75.9,3.0,4.0,14.0,0.0,57.0,11.0,4810.0,5412.0,43.0,23.0,37.0,7.0,11000000.0
Simone Verdi,Serie A,"FW,MF",28.0,104.0,78.0,71.1,16.0,19.0,9.0,0.0,183.0,56.0,2040.0,2910.0,130.0,97.0,170.0,42.0,11000000.0
Jeffrey Gouweleeuw,Bundesliga,DF,29.0,88.0,84.0,83.0,1.0,3.0,18.0,0.0,23.0,5.0,3137.0,4001.0,24.0,36.0,46.0,4.0,10450000.0
Mamadou Sakho,Premier League,DF,30.0,64.0,59.0,58.00000000000001,1.0,2.0,4.0,1.0,9.0,1.0,2266.0,2620.0,10.0,5.0,18.0,0.0,10450000.0
Mert Müldür,Serie A,DF,21.0,40.0,20.0,22.799999999999997,2.0,1.0,5.0,0.0,18.0,7.0,1049.0,1276.0,15.0,19.0,37.0,13.0,10450000.0
Cristiano Biraghi,Serie A,DF,28.0,113.0,104.0,102.1,5.0,18.0,24.0,0.0,92.0,23.0,3968.0,5621.0,195.0,162.0,61.0,19.0,10450000.0
Matt Ritchie,Premier League,"DF,MF",31.0,97.0,87.0,84.2,7.0,14.0,20.0,0.0,128.0,32.0,2513.0,3805.0,149.0,100.0,57.0,12.0,10450000.0
Andros Townsend,Premier League,MF,29.0,115.0,98.0,96.7,10.0,15.0,4.0,0.0,153.0,43.0,2393.0,3399.0,158.0,142.0,225.0,96.0,10450000.0
Salif Sané,Bundesliga,DF,30.0,86.0,82.0,82.0,8.0,2.0,17.0,0.0,64.0,17.0,3757.0,4536.0,22.0,24.0,59.0,1.0,10450000.0
Yann Sommer,Bundesliga,GK,32.0,114.0,114.0,113.2,0.0,0.0,3.0,0.0,0.0,0.0,3953.0,5030.0,1.0,2.0,2.0,0.0,10450000.0
Jack O'Connell,Premier League,DF,26.0,35.0,34.0,34.4,0.0,1.0,4.0,0.0,16.0,2.0,1216.0,1632.0,10.0,24.0,8.0,2.0,10450000.0
Kenny Lala,Ligue 1,DF,29.0,110.0,106.0,106.4,13.0,17.0,11.0,2.0,57.0,18.0,4739.0,6304.0,145.0,153.0,169.0,28.0,9900000.0
Keita Baldé,Serie A,FW,25.0,75.0,38.0,38.800000000000004,19.0,9.0,11.0,4.0,104.0,49.0,796.0,1115.0,39.0,36.0,50.0,56.0,9900000.0
David Soria,La Liga,GK,27.0,102.0,102.0,101.0,0.0,0.0,3.0,0.0,0.0,0.0,1333.0,2884.0,3.0,6.0,1.0,0.0,9900000.0
Sam Lammers,Serie A,"FW,MF",23.0,10.0,1.0,2.3,2.0,0.0,0.0,0.0,7.0,4.0,65.0,82.0,2.0,2.0,13.0,3.0,9900000.0
Mounir Chouiar,Ligue 1,FW,21.0,35.0,28.0,27.0,4.0,2.0,7.0,1.0,55.0,22.0,727.0,998.0,65.0,23.0,114.0,22.0,9900000.0
Ibrahima Niane,Ligue 1,FW,21.0,57.0,21.0,25.2,11.0,0.0,1.0,0.0,88.0,31.0,479.0,669.0,21.0,11.0,52.0,12.0,9900000.0
Robin Quaison,Bundesliga,"FW,MF",27.0,101.0,84.0,81.0,26.0,7.0,7.0,0.0,180.0,69.0,1118.0,1571.0,65.0,47.0,110.0,44.0,9900000.0
Josh Sargent,Bundesliga,"FW,MF",20.0,54.0,32.0,33.0,7.0,4.0,6.0,0.0,57.0,25.0,520.0,732.0,29.0,10.0,35.0,9.0,9900000.0
Bouna Sarr,Bundesliga,DF,28.0,90.0,71.0,72.6,2.0,7.0,11.0,1.0,69.0,8.0,3620.0,4384.0,78.0,89.0,152.0,26.0,9900000.0
Joshua Zirkzee,Bundesliga,FW,19.0,12.0,4.0,4.3,4.0,0.0,0.0,0.0,15.0,7.0,91.0,118.0,2.0,4.0,1.0,2.0,9900000.0
Harrison Reed,Premier League,MF,25.0,13.0,10.0,9.9,0.0,1.0,2.0,0.0,5.0,2.0,498.0,566.0,9.0,2.0,4.0,0.0,9900000.0
Mattia Caldara,Serie A,DF,26.0,40.0,36.0,35.300000000000004,3.0,2.0,7.0,0.0,14.0,6.0,1278.0,1464.0,3.0,0.0,6.0,2.0,9900000.0
Alfred Gomis,Ligue 1,GK,27.0,75.0,73.0,72.3,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,2495.0,1.0,2.0,1.0,0.0,9900000.0
Martin Braithwaite,La Liga,FW,29.0,83.0,60.0,60.4,17.0,7.0,13.0,0.0,123.0,52.0,848.0,1154.0,38.0,21.0,78.0,34.0,9900000.0
Jack Harrison,Premier League,MF,24.0,17.0,17.0,15.5,3.0,4.0,0.0,0.0,25.0,6.0,420.0,622.0,34.0,36.0,30.0,12.0,9900000.0
Oussama Idrissi,La Liga,FW,24.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,9900000.0
Matteo Gabbia,Serie A,DF,21.0,15.0,12.0,12.6,0.0,0.0,3.0,0.0,9.0,2.0,656.0,727.0,1.0,0.0,0.0,0.0,9900000.0
Tom Cairney,Premier League,MF,30.0,41.0,33.0,32.8,2.0,2.0,2.0,0.0,36.0,9.0,1808.0,2033.0,57.0,41.0,62.0,7.0,9900000.0
Jeff Hendrick,Premier League,MF,28.0,102.0,87.0,80.6,9.0,5.0,13.0,0.0,76.0,22.0,1834.0,2417.0,52.0,51.0,82.0,17.0,9900000.0
Álex Moreno,La Liga,DF,27.0,80.0,74.0,72.3,1.0,6.0,12.0,0.0,56.0,16.0,2789.0,3595.0,69.0,84.0,137.0,82.0,9900000.0
Patric,Serie A,DF,27.0,62.0,45.0,47.699999999999996,0.0,1.0,7.0,2.0,26.0,3.0,2532.0,2946.0,24.0,35.0,12.0,6.0,9900000.0
Andreas Cornelius,Serie A,FW,27.0,83.0,41.0,46.0,18.0,5.0,6.0,0.0,117.0,45.0,836.0,1224.0,54.0,17.0,57.0,28.0,9900000.0
Solly March,Premier League,DF,26.0,108.0,75.0,76.5,4.0,8.0,6.0,0.0,110.0,30.0,2146.0,3114.0,90.0,104.0,149.0,73.0,9900000.0
Christian Benteke,Premier League,FW,30.0,84.0,53.0,54.8,9.0,7.0,13.0,2.0,157.0,55.0,821.0,1397.0,60.0,30.0,48.0,19.0,9900000.0
Christian Günter,Bundesliga,DF,27.0,116.0,116.0,115.7,3.0,19.0,8.0,1.0,94.0,27.0,4027.0,5645.0,211.0,186.0,119.0,74.0,9900000.0
Carles Pérez,Serie A,"MF,FW",22.0,34.0,11.0,14.200000000000001,3.0,5.0,2.0,0.0,41.0,15.0,517.0,627.0,18.0,14.0,30.0,21.0,9900000.0
Carlos Fernández,La Liga,FW,24.0,41.0,25.0,27.6,11.0,3.0,8.0,0.0,53.0,21.0,436.0,701.0,20.0,8.0,38.0,5.0,9900000.0
Morgan Schneiderlin,Ligue 1,MF,31.0,73.0,60.0,57.6,0.0,2.0,18.0,4.0,16.0,3.0,2738.0,3173.0,27.0,18.0,27.0,3.0,9350000.0
