Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Jony,144.0,245.0,15.0,21.0
Joan Jordán,843.0,956.0,15.0,18.0
Jorginho,452.0,521.0,8.0,6.0
Josan,397.0,523.0,7.0,5.0
Willian José,186.0,241.0,7.0,6.0
Joselu,273.0,471.0,12.0,2.0
Josema,492.0,621.0,4.0,3.0
Jota,195.0,267.0,5.0,7.0
Diogo Jota,173.0,215.0,6.0,4.0
Stevan Jovetić,138.0,179.0,7.0,11.0
Luka Jović,34.0,41.0,2.0,0.0
Luka Jović,16.0,17.0,0.0,0.0
Juan,5.0,6.0,0.0,0.0
Juanmi,44.0,57.0,2.0,0.0
Hamed Junior Traorè,272.0,359.0,16.0,11.0
Vinicius Júnior,273.0,330.0,15.0,13.0
James Justin,820.0,1054.0,17.0,29.0
Jens Jønsson,297.0,388.0,6.0,5.0
Ozan Kabak,439.0,500.0,2.0,2.0
Abdoul Kader Bamba,284.0,384.0,16.0,10.0
Pavel Kadeřábek,101.0,142.0,2.0,5.0
Tino Kadewere,260.0,360.0,13.0,13.0
Damian Kądzior,44.0,76.0,1.0,1.0
Gaël Kakuta,511.0,708.0,31.0,23.0
Sasa Kalajdzic,147.0,221.0,11.0,2.0
Arnaud Kalimuendo,20.0,22.0,1.0,1.0
Arnaud Kalimuendo,110.0,143.0,4.0,5.0
Nikola Kalinić,74.0,102.0,4.0,3.0
Samuel Kalu,115.0,164.0,3.0,3.0
Pierre Kalulu,235.0,272.0,1.0,2.0
Daichi Kamada,326.0,453.0,31.0,9.0
Aboubakar Kamara,89.0,122.0,4.0,3.0
Bingourou Kamara,166.0,247.0,0.0,0.0
Boubacar Kamara,844.0,989.0,8.0,5.0
Hassane Kamara,711.0,863.0,14.0,23.0
Marcin Kamiński,115.0,128.0,0.0,1.0
Kevin Kampl,604.0,682.0,8.0,5.0
Harry Kane,333.0,469.0,27.0,26.0
Wilfried Kanga,14.0,17.0,0.0,0.0
Lee Kangin,204.0,248.0,14.0,10.0
N'Golo Kanté,902.0,1035.0,13.0,7.0
Yann Karamoh,188.0,242.0,10.0,10.0
Atakan Karazor,192.0,223.0,0.0,0.0
Augustus Kargbo,6.0,9.0,0.0,0.0
Rick Karsdorp,514.0,617.0,17.0,14.0
Noah Katterbach,139.0,180.0,2.0,2.0
Eiji Kawashima,250.0,356.0,0.0,1.0
Moise Kean,7.0,9.0,0.0,0.0
Moise Kean,119.0,155.0,5.0,5.0
Michael Keane,910.0,1019.0,4.0,2.0
Neeskens Kebano,33.0,42.0,0.0,0.0
Thilo Kehrer,592.0,628.0,1.0,1.0
Naby Keïta,229.0,259.0,3.0,8.0
Caoimhin Kelleher,22.0,28.0,0.0,0.0
Stephane Keller,11.0,13.0,0.0,0.0
Marc-Oliver Kempf,693.0,856.0,6.0,8.0
Kenedy,104.0,155.0,6.0,5.0
Jonjoe Kenny,47.0,61.0,0.0,1.0
Franck Kessié,761.0,846.0,11.0,8.0
Reda Khadra,0.0,1.0,0.0,0.0
Omar Khailoti,19.0,21.0,0.0,0.0
Saîf-Eddine Khaoui,81.0,103.0,3.0,3.0
Wahbi Khazri,85.0,127.0,4.0,7.0
Rani Khedira,291.0,384.0,4.0,9.0
Kike,283.0,425.0,10.0,4.0
Luca Kilian,193.0,222.0,1.0,1.0
Max Kilman,350.0,399.0,2.0,1.0
Joshua Kimmich,618.0,725.0,22.0,22.0
Presnel Kimpembe,710.0,749.0,1.0,1.0
Giorgos Kiriakopoulos,393.0,467.0,7.0,7.0
Simon Kjær,549.0,641.0,2.0,1.0
Davy Klaassen,44.0,64.0,0.0,1.0
Felix Klaus,58.0,72.0,0.0,0.0
Klauss,18.0,22.0,2.0,2.0
Ragnar Klavan,172.0,204.0,0.0,1.0
Philipp Klement,114.0,147.0,12.0,5.0
Mateusz Klich,813.0,1020.0,36.0,29.0
Mateo Klimowicz,119.0,153.0,8.0,4.0
Fabian Klos,213.0,372.0,12.0,5.0
Lukas Klostermann,221.0,257.0,1.0,3.0
Justin Kluivert,73.0,99.0,3.0,3.0
Justin Kluivert,6.0,11.0,0.0,1.0
Robin Knoche,765.0,914.0,0.0,2.0
Gregor Kobel,486.0,589.0,1.0,1.0
Robin Koch,578.0,673.0,4.0,2.0
Giorgi Kochorashvili,2.0,3.0,0.0,0.0
Kenan Kodro,6.0,8.0,0.0,0.0
Dominik Kohr,133.0,173.0,1.0,1.0
Koba Koindredi,4.0,5.0,0.0,0.0
Koke,858.0,963.0,14.0,13.0
Aleksandar Kolarov,318.0,371.0,6.0,7.0
Sead Kolašinac,54.0,64.0,0.0,1.0
Sead Kolašinac,61.0,85.0,0.0,1.0
Randal Kolo Muani,216.0,312.0,23.0,10.0
Timothée Kolodziejczak,783.0,924.0,1.0,3.0
Ghislain Konan,550.0,699.0,10.0,11.0
Ibrahima Konaté,197.0,238.0,0.0,0.0
Moussa Konaté,108.0,138.0,3.0,6.0
Geoffrey Kondogbia,92.0,108.0,0.0,0.0
Geoffrey Kondogbia,161.0,189.0,0.0,0.0
Lamine Koné,187.0,224.0,1.0,0.0
Moussa Koné,82.0,101.0,4.0,3.0
Youssouf Koné,24.0,29.0,0.0,0.0
Ezri Konsa,331.0,385.0,0.0,1.0
Laurent Koscielny,531.0,601.0,5.0,2.0
Filip Kostić,363.0,570.0,19.0,19.0
Christian Kouamé,125.0,161.0,3.0,5.0
Nianzou Kouassi,7.0,7.0,0.0,0.0
Kalidou Koulibaly,926.0,1011.0,2.0,5.0
Jules Koundé,883.0,978.0,5.0,6.0
Boubakar Kouyaté,230.0,270.0,1.0,0.0
Cheikhou Kouyaté,515.0,663.0,2.0,2.0
Mateo Kovačić,600.0,658.0,8.0,5.0
Emil Krafth,144.0,195.0,2.0,1.0
Andrej Kramarić,387.0,503.0,16.0,18.0
Christoph Kramer,691.0,793.0,2.0,7.0
Jean-Philippe Krasso,30.0,48.0,3.0,2.0
Toni Kroos,1099.0,1228.0,34.0,18.0
Filip Krovinović,308.0,365.0,5.0,7.0
Rade Krunić,103.0,113.0,2.0,1.0
Max Kruse,231.0,304.0,19.0,10.0
Lukas Kübler,110.0,172.0,3.0,4.0
Takefusa Kubo,102.0,139.0,9.0,6.0
Takefusa Kubo,12.0,13.0,0.0,1.0
Juraj Kucka,333.0,465.0,11.0,3.0
Dejan Kulusevski,292.0,364.0,20.0,13.0
Marash Kumbulla,290.0,332.0,2.0,0.0
Pierre Kunde,224.0,294.0,6.0,5.0
Fabian Kunze,188.0,240.0,2.0,1.0
Jasmin Kurtić,473.0,596.0,14.0,19.0
Layvin Kurzawa,470.0,524.0,4.0,9.0
Dereck Kutesa,51.0,76.0,3.0,1.0
Ahmed Kutucu,22.0,37.0,1.0,0.0
Enock Kwateng,171.0,218.0,2.0,2.0
Antonino La Gumina,36.0,48.0,0.0,1.0
Gaëtan Laborde,342.0,503.0,20.0,13.0
Alexandre Lacazette,204.0,267.0,11.0,11.0
Tom Lacoux,2.0,2.0,0.0,0.0
Maxence Lacroix,633.0,781.0,2.0,2.0
Alban Lafont,381.0,593.0,0.0,1.0
Víctor Laguardia,345.0,460.0,1.0,1.0
Stefan Lainer,647.0,879.0,16.0,19.0
Diego Lainez,114.0,142.0,5.0,4.0
Kenny Lala,791.0,1070.0,26.0,24.0
Adam Lallana,304.0,375.0,16.0,10.0
Érik Lamela,67.0,90.0,2.0,2.0
Sam Lammers,65.0,82.0,2.0,2.0
Tariq Lamptey,390.0,500.0,11.0,12.0
Loïck Landre,420.0,478.0,0.0,0.0
Michael Langer,21.0,28.0,0.0,0.0
Manuel Lanzini,153.0,183.0,5.0,3.0
Gianluca Lapadula,170.0,239.0,18.0,6.0
Aymeric Laporte,250.0,278.0,2.0,1.0
Julien Laporte,529.0,651.0,2.0,4.0
Danilo Larangeira,752.0,895.0,2.0,2.0
Gautier Larsonneur,585.0,748.0,0.0,0.0
Kevin Lasagna,133.0,188.0,7.0,7.0
Jamaal Lascelles,252.0,298.0,0.0,1.0
Paul Lasne,416.0,496.0,3.0,1.0
Toni Lato,153.0,212.0,1.0,1.0
Danny Latza,317.0,425.0,12.0,5.0
Armand Lauriente,209.0,274.0,24.0,11.0
Vincent Laurini,130.0,171.0,0.0,3.0
Wesley Lautoa,282.0,322.0,0.0,2.0
Valentino Lazaro,193.0,243.0,3.0,1.0
Darko Lazović,302.0,422.0,8.0,18.0
Manuel Lazzari,455.0,584.0,12.0,11.0
Jérémy Le Douaron,87.0,129.0,7.0,3.0
Enzo Le Fée,282.0,363.0,12.0,4.0
Vincent Le Goff,579.0,736.0,10.0,12.0
Maxime Le Marchand,78.0,82.0,0.0,1.0
Robin Le Normand,695.0,807.0,1.0,5.0
Damien Le Tallec,203.0,246.0,0.0,3.0
James Lea Siliki,119.0,152.0,1.0,3.0
Rafael Leão,179.0,253.0,13.0,20.0
Jean-Louis Leca,366.0,548.0,2.0,0.0
Mathew Leckie,27.0,41.0,3.0,2.0
Benjamin Lecomte,272.0,365.0,0.0,0.0
Jeremías Ledesma,220.0,489.0,0.0,0.0
Pierre Lees-Melou,552.0,641.0,6.0,8.0
Lucas Leiva,424.0,510.0,3.0,4.0
Florian Lejeune,469.0,608.0,3.0,1.0
Iñigo Lekue,28.0,34.0,1.0,1.0
Thomas Lemar,338.0,422.0,11.0,10.0
Mario Lemina,199.0,238.0,3.0,2.0
Fabien Lemoine,593.0,697.0,7.0,3.0
Clément Lenglet,919.0,988.0,3.0,6.0
Bernd Leno,540.0,656.0,0.0,0.0
Christopher Lenz,624.0,840.0,13.0,19.0
Lautado de León,3.0,3.0,0.0,0.0
Pedro León,91.0,165.0,5.0,7.0
Sergio León,43.0,59.0,3.0,2.0
Lukas Lerager,405.0,490.0,8.0,4.0
Mehdi Léris,93.0,129.0,3.0,1.0
Gaetano Letizia,509.0,674.0,9.0,18.0
Robert Lewandowski,289.0,378.0,16.0,10.0
Jamal Lewis,350.0,461.0,9.0,13.0
Aaron Leya Iseka,61.0,80.0,4.0,1.0
Dimitri Liénard,332.0,438.0,23.0,11.0
Philipp Lienhart,735.0,879.0,1.0,1.0
Matthijs de Ligt,662.0,709.0,2.0,3.0
Isaac Lihadji,64.0,93.0,3.0,0.0
Dimitris Limnios,66.0,102.0,4.0,4.0
Victor Lindelöf,730.0,814.0,4.0,1.0
Karol Linetty,519.0,620.0,14.0,7.0
Pol Lirola,208.0,290.0,7.0,4.0
Pol Lirola,54.0,63.0,0.0,0.0
Jake Livermore,215.0,280.0,5.0,2.0
Diego Llorente,61.0,79.0,0.0,0.0
Diego Llorente,48.0,54.0,0.0,0.0
Fernando Llorente,12.0,20.0,2.0,0.0
Marcos Llorente,358.0,445.0,11.0,16.0
Hugo Lloris,349.0,499.0,0.0,0.0
Giovani Lo Celso,178.0,241.0,9.0,5.0
Stanislav Lobotka,98.0,110.0,0.0,1.0
Manuel Locatelli,1177.0,1347.0,17.0,17.0
Renan Lodi,268.0,336.0,3.0,5.0
Ruben Loftus-Cheek,11.0,16.0,0.0,0.0
Ruben Loftus-Cheek,228.0,271.0,3.0,5.0
Kevin Long,151.0,211.0,0.0,1.0
Shane Long,38.0,60.0,0.0,0.0
Matthew Longstaff,117.0,148.0,2.0,1.0
Sean Longstaff,290.0,360.0,4.0,2.0
Ademola Lookman,362.0,451.0,20.0,12.0
Anthony Lopes,502.0,598.0,0.0,0.0
Rony Lopes,335.0,449.0,19.0,12.0
Pedro López Muñoz,332.0,399.0,4.0,6.0
Adrián López,76.0,101.0,2.0,5.0
Javi López,81.0,108.0,2.0,2.0
Maxime Lopez,46.0,57.0,1.0,1.0
Maxime Lopez,555.0,607.0,7.0,10.0
Pau López,176.0,236.0,0.0,0.0
Roberto López,143.0,194.0,4.0,4.0
Unai López,390.0,464.0,10.0,6.0
Jordan Lotomba,776.0,946.0,11.0,11.0
Imran Louza,531.0,668.0,12.0,4.0
Matteo Lovato,329.0,413.0,4.0,2.0
Max Lowe,105.0,160.0,1.0,3.0
Eduard Löwen,20.0,30.0,0.0,2.0
Matthew Lowton,394.0,569.0,5.0,11.0
Anthony Lozano,86.0,141.0,5.0,5.0
Hirving Lozano,277.0,379.0,20.0,15.0
Jan Luca Schuler,1.0,3.0,0.0,0.0
Jean Lucas,111.0,130.0,1.0,1.0
Jean Lucas,13.0,13.0,0.0,0.0
Anderson Lucoqui,303.0,435.0,2.0,0.0
Jeison Lucumí,8.0,11.0,0.0,0.0
Kilian Ludewig,220.0,294.0,5.0,8.0
José Luis Gayà,473.0,632.0,14.0,13.0
José Luis Morales,215.0,322.0,16.0,11.0
José Luis Palomino,547.0,660.0,7.0,1.0
Florentino Luís,121.0,140.0,3.0,3.0
Luisinho,94.0,112.0,0.0,1.0
Luismi,66.0,78.0,0.0,0.0
David Luiz,452.0,528.0,1.0,5.0
Douglas Luiz,545.0,640.0,11.0,11.0
Romelu Lukaku,282.0,377.0,21.0,18.0
Dodi Lukebakio,270.0,357.0,14.0,9.0
Saša Lukić,346.0,437.0,18.0,11.0
John Lundstram,422.0,530.0,14.0,7.0
Sebastiano Luperto,490.0,593.0,4.0,0.0
Andreas Luthe,362.0,556.0,0.0,0.0
Lyanco,781.0,895.0,1.0,3.0
Charalambos Lykogiannis,471.0,652.0,4.0,7.0
Yann M'Vila,13.0,15.0,0.0,0.0
Alexis Mac Allister,78.0,97.0,4.0,2.0
Darwin Machís,163.0,269.0,12.0,7.0
Tim Maciejewski,2.0,3.0,0.0,0.0
Yvann Macon,241.0,320.0,1.0,3.0
James Maddison,460.0,597.0,32.0,19.0
Pablo Maffeo,323.0,438.0,2.0,2.0
Lisandro Magallán,576.0,684.0,7.0,3.0
Christian Maggio,110.0,144.0,0.0,0.0
Giulio Maggiore,228.0,324.0,7.0,9.0
Francesco Magnanelli,149.0,180.0,0.0,1.0
Giangiacomo Magnani,146.0,207.0,0.0,2.0
Hugo Magnetti,51.0,60.0,0.0,0.0
Harry Maguire,916.0,1053.0,2.0,2.0
Abdallahi Mahmoud,3.0,6.0,0.0,0.0
Hicham Mahou,12.0,18.0,1.0,0.0
Riyad Mahrez,372.0,456.0,24.0,24.0
Arne Maier,43.0,51.0,1.0,1.0
Arne Maier,20.0,21.0,1.0,1.0
Habib Maïga,590.0,734.0,13.0,4.0
Mike Maignan,402.0,576.0,0.0,0.0
Ainsley Maitland-Niles,226.0,288.0,3.0,3.0
Josh Maja,165.0,187.0,9.0,3.0
Radosław Majecki,25.0,37.0,0.0,0.0
Abdul Majeed Waris,84.0,107.0,0.0,1.0
Marco Majouga,18.0,26.0,1.0,0.0
Jean-Victor Makengo,26.0,30.0,0.0,1.0
Nemanja Maksimović,279.0,359.0,6.0,8.0
Nikola Maksimović,447.0,468.0,0.0,0.0
Adilson Malanda,4.0,5.0,0.0,0.0
Filip Malbašić,48.0,85.0,1.0,3.0
Kévin Malcuit,21.0,24.0,0.0,2.0
Daniel Maldini,15.0,17.0,0.0,1.0
Ruslan Malinovskyi,311.0,439.0,26.0,20.0
Yunus Mallı,11.0,13.0,2.0,1.0
Hugo Mallo,736.0,962.0,11.0,17.0
Mickael Malsa,588.0,692.0,7.0,7.0
Hianga Mananga Mbock,196.0,214.0,1.0,1.0
Vincent Manceau,581.0,739.0,5.0,14.0
Gianluca Mancini,757.0,858.0,0.0,4.0
Steve Mandanda,397.0,601.0,0.0,0.0
Reinildo Mandava,445.0,555.0,7.0,9.0
Aïssa Mandi,570.0,623.0,1.0,1.0
Rolando Mandragora,110.0,133.0,4.0,6.0
Sadio Mané,398.0,543.0,25.0,27.0
Eliaquim Mangala,68.0,100.0,0.0,0.0
Orel Mangala,572.0,678.0,8.0,8.0
Thomas Mangani,772.0,958.0,17.0,9.0
Vito Mannone,201.0,287.0,0.0,0.0
Kostas Manolas,909.0,975.0,4.0,4.0
Javier Manquillo,158.0,214.0,3.0,2.0
Juan Manuel Ramos,78.0,101.0,2.0,3.0
Myziane Maolida,67.0,84.0,4.0,4.0
Faitout Maouassa,329.0,422.0,10.0,5.0
Maranhão,89.0,146.0,3.0,0.0
Fernando Marçal,285.0,338.0,3.0,2.0
Fernando Marçal,64.0,71.0,0.0,2.0
Marcelo,349.0,428.0,3.0,9.0
Marcelo,970.0,1095.0,5.0,3.0
Solly March,595.0,848.0,23.0,29.0
Federico Marchetti,40.0,52.0,0.0,0.0
Riccardo Marchizza,359.0,458.0,8.0,6.0
Gian Marco Ferrari,1193.0,1290.0,8.0,6.0
Iván Marcone,690.0,788.0,5.0,2.0
Óscar de Marcos,126.0,183.0,3.0,3.0
Dario Maresic,223.0,273.0,1.0,0.0
José Mari,105.0,160.0,3.0,3.0
Pablo Marí,154.0,174.0,0.0,0.0
José María Giménez,266.0,311.0,0.0,0.0
Mariano,33.0,44.0,2.0,0.0
Jordan Marié,248.0,325.0,5.0,2.0
Adrián Marín,40.0,54.0,2.0,1.0
Răzvan Marin,674.0,809.0,23.0,19.0
Guillermo Maripán,340.0,390.0,1.0,2.0
Marlon,376.0,392.0,1.0,0.0
Omar Marmoush,1.0,1.0,0.0,0.0
Marquinhos,756.0,814.0,0.0,2.0
Luca Marrone,668.0,770.0,0.0,1.0
Roger Martí,185.0,275.0,6.0,8.0
Anthony Martial,248.0,305.0,11.0,12.0
Aarón Martín,122.0,169.0,5.0,4.0
Jonas Martin,117.0,136.0,3.0,2.0
Martinelli,24.0,32.0,0.0,1.0
Lucas Martínez Quarta,168.0,190.0,0.0,0.0
Emiliano Martínez,299.0,484.0,0.0,0.0
Iñigo Martínez,729.0,881.0,4.0,2.0
Javi Martínez,22.0,28.0,0.0,0.0
Javi Martínez,213.0,239.0,1.0,2.0
Lautaro Martínez,205.0,283.0,18.0,9.0
Pablo Martinez,250.0,299.0,2.0,0.0
Gelson Martins,439.0,529.0,17.0,18.0
Adam Marušić,504.0,630.0,15.0,11.0
Sylvain Marveaux,69.0,85.0,1.0,0.0
Omar Mascarell,482.0,582.0,4.0,6.0
Andrea Masiello,459.0,549.0,2.0,1.0
Jordi Masip,181.0,367.0,0.0,0.0
Roberto Massimo,61.0,86.0,2.0,0.0
Giuseppe Mastinu,9.0,12.0,0.0,0.0
Arthur Masuaku,389.0,486.0,11.0,15.0
Jaime Mata,171.0,250.0,8.0,5.0
Juan Mata,154.0,186.0,8.0,3.0
Pape Matar Sarr,71.0,80.0,1.0,1.0
Eliot Matazo,23.0,30.0,0.0,0.0
Jean-Philippe Mateta,182.0,252.0,14.0,4.0
Nemanja Matić,476.0,519.0,5.0,5.0
Joël Matip,383.0,432.0,2.0,1.0
Rabbi Matondo,34.0,40.0,3.0,3.0
Ryder Matos,5.0,7.0,1.0,1.0
Chrislain Matsima,227.0,254.0,2.0,2.0
Federico Mattiello,29.0,42.0,0.0,0.0
Neal Maupay,247.0,307.0,10.0,14.0
Tony Mauricio,165.0,202.0,6.0,4.0
Stephy Mavididi,150.0,186.0,6.0,3.0
Konstantinos Mavropanos,164.0,218.0,3.0,1.0
Eric Maxim Choupo-Moting,18.0,21.0,1.0,0.0
Borja Mayoral,3.0,5.0,0.0,0.0
Borja Mayoral,69.0,84.0,5.0,4.0
Youssef Maziz,55.0,77.0,9.0,3.0
Antonio Mazzotta,7.0,11.0,0.0,0.0
Kevin Mbabu,140.0,201.0,3.0,5.0
Kylian Mbappé,396.0,497.0,18.0,14.0
Ibrahima Mbaye,33.0,37.0,0.0,0.0
Jean-Manuel Mbom,206.0,285.0,5.0,6.0
Nathanael Mbuku,159.0,227.0,9.0,15.0
James McArthur,570.0,705.0,12.0,6.0
Oliver McBurnie,168.0,254.0,8.0,10.0
Alex McCarthy,400.0,621.0,0.0,1.0
James McCarthy,100.0,140.0,2.0,2.0
John McGinn,409.0,531.0,18.0,15.0
David McGoldrick,325.0,440.0,6.0,11.0
Weston McKennie,304.0,354.0,14.0,10.0
Dwight McNeil,380.0,533.0,16.0,17.0
Scott McTominay,463.0,541.0,9.0,4.0
Gary Medel,238.0,258.0,1.0,1.0
Facundo Medina,627.0,720.0,1.0,1.0
Nathan de Medina,158.0,224.0,2.0,4.0
Ben Mee,308.0,413.0,1.0,0.0
Joshua Mees,2.0,3.0,0.0,0.0
Admir Mehmedi,242.0,308.0,11.0,11.0
Soualiho Meïté,314.0,383.0,7.0,5.0
Soualiho Meïté,6.0,6.0,0.0,0.0
Farid El Melali,70.0,96.0,1.0,3.0
Filippo Melegoni,27.0,36.0,1.0,0.0
Gonzalo Melero,559.0,625.0,16.0,8.0
Birger Meling,362.0,449.0,5.0,6.0
Arthur Melo,536.0,565.0,7.0,4.0
Houboulang Mendes,253.0,364.0,2.0,3.0
Pedro Mendes,561.0,665.0,1.0,1.0
Thiago Mendes,611.0,701.0,13.0,12.0
Brais Méndez,361.0,464.0,6.0,17.0
Édgar Méndez,137.0,247.0,9.0,9.0
Eñaut Mendía,5.0,11.0,0.0,0.0
Batista Mendy,23.0,28.0,0.0,0.0
Benjamin Mendy,310.0,381.0,1.0,3.0
Edouard Mendy,24.0,29.0,1.0,0.0
Edouard Mendy,421.0,510.0,0.0,0.0
Ferland Mendy,694.0,778.0,14.0,15.0
Nampalys Mendy,707.0,771.0,3.0,0.0
Hamza Mendyl,23.0,29.0,0.0,0.0
Jorge Meré,170.0,191.0,1.0,2.0
Alex Meret,191.0,204.0,1.0,0.0
Mikel Merino,601.0,796.0,10.0,18.0
Martín Merquelanz,111.0,176.0,8.0,4.0
Yıldırım Mert Çetin,105.0,132.0,0.0,0.0
Dries Mertens,223.0,315.0,26.0,15.0
Roque Mesa,257.0,325.0,8.0,7.0
Illan Meslier,533.0,622.0,1.0,0.0
Lionel Messi,972.0,1190.0,37.0,71.0
Junior Messias,415.0,580.0,14.0,20.0
Thomas Meunier,838.0,1035.0,10.0,16.0
Omenuke Mfulu,149.0,172.0,0.0,0.0
Míchel,165.0,216.0,4.0,1.0
Clément Michelin,262.0,373.0,11.0,9.0
Florian Miguel,329.0,429.0,1.0,5.0
Valentin Mihaila,25.0,35.0,0.0,0.0
Nikola Milenković,878.0,992.0,1.0,1.0
Sergej Milinković-Savić,576.0,736.0,14.0,23.0
Vanja Milinković-Savić,48.0,64.0,0.0,0.0
Éder Militão,96.0,108.0,0.0,0.0
Luka Milivojević,444.0,543.0,10.0,5.0
Luis Milla,369.0,473.0,20.0,12.0
Pere Milla,216.0,293.0,8.0,4.0
Alejandro Millán,0.0,1.0,0.0,0.0
Vincenzo Millico,9.0,10.0,1.0,0.0
Enzo Millot,19.0,25.0,0.0,0.0
James Milner,291.0,347.0,6.0,13.0
Santi Mina,188.0,243.0,5.0,2.0
Yerry Mina,857.0,940.0,0.0,0.0
Takumi Minamino,107.0,133.0,0.0,2.0
Tyrone Mings,510.0,643.0,5.0,1.0
Óscar Mingueza,452.0,498.0,1.0,3.0
Rafa Mir,125.0,202.0,6.0,4.0
Jorge Miramón,411.0,525.0,7.0,15.0
Aleksei Miranchuk,86.0,114.0,2.0,3.0
Juan Miranda,249.0,343.0,6.0,8.0
Antonio Mirante,282.0,349.0,0.0,0.0
Tyrick Mitchell,278.0,403.0,2.0,6.0
Aleksandar Mitrović,157.0,206.0,11.0,5.0
Stefan Mitrović,491.0,552.0,2.0,0.0
Maximilian Mittelstädt,474.0,619.0,17.0,18.0
Henrikh Mkhitaryan,570.0,743.0,29.0,26.0
Anthony Modeste,24.0,41.0,1.0,0.0
Luka Modrić,951.0,1079.0,20.0,34.0
Terem Moffi,91.0,128.0,11.0,4.0
Kevin Möhwald,351.0,419.0,7.0,5.0
Niklas Moisander,308.0,339.0,1.0,0.0
Johan Mojica,182.0,227.0,3.0,5.0
Guillem Molina Gutiérrez,19.0,26.0,0.0,0.0
Jorge Molina,92.0,157.0,5.0,4.0
Nahuel Molina,143.0,191.0,6.0,4.0
Salvatore Molina,450.0,578.0,18.0,23.0
Victor Mollejo,24.0,34.0,2.0,0.0
Florent Mollet,526.0,631.0,19.0,11.0
Jayson Molumby,0.0,1.0,0.0,0.0
Alkhaly Momo Cissé,9.0,9.0,1.0,0.0
Jon Moncayola,454.0,560.0,6.0,6.0
Gabriele Moncini,43.0,69.0,2.0,0.0
Thomas Monconduit,293.0,367.0,6.0,5.0
Kévin Monnet-Paquet,63.0,99.0,1.0,1.0
Nacho Monreal,351.0,445.0,3.0,5.0
Lorenzo Montipò,431.0,632.0,0.0,0.0
Ángel Montoro,158.0,224.0,11.0,7.0
Martín Montoya,123.0,158.0,4.0,2.0
Emre Mor,74.0,95.0,0.0,2.0
Luca Mora,41.0,60.0,0.0,0.0
Álvaro Morata,212.0,283.0,17.0,11.0
Jon Morcillo,110.0,199.0,11.0,4.0
Jérémy Morel,696.0,826.0,5.0,2.0
Álex Moreno,602.0,765.0,9.0,12.0
Gerard Moreno,402.0,597.0,21.0,28.0
Tete Morente,317.0,400.0,3.0,7.0
Mateu Morey,211.0,258.0,4.0,6.0
Wes Morgan,5.0,5.0,0.0,0.0
Loren Morón,63.0,91.0,5.0,3.0
Pedro Mosquera,809.0,937.0,14.0,7.0
Aimen Moueffek,207.0,275.0,7.0,5.0
Youssoufa Moukoko,45.0,56.0,0.0,1.0
Harold Moukoudi,591.0,652.0,4.0,0.0
Jessy Moulin,462.0,614.0,0.0,0.0
Steve Mounié,246.0,386.0,10.0,8.0
Mason Mount,863.0,1022.0,49.0,21.0
Lucas Moura,140.0,194.0,2.0,3.0
Lys Mousset,28.0,35.0,3.0,0.0
João Moutinho,735.0,865.0,20.0,9.0
Samuel Moutoussamy,26.0,30.0,0.0,0.0
Loris Mouyokolo,3.0,6.0,0.0,0.0
Javi Moyano,28.0,41.0,0.0,0.0
Nordi Mukiele,395.0,512.0,5.0,6.0
Benoît Mukinayi,1177.0,1318.0,0.0,1.0
Mert Müldür,368.0,470.0,3.0,7.0
Florian Müller,407.0,620.0,0.0,2.0
Sebastian Müller,0.0,1.0,0.0,0.0
Thomas Müller,622.0,836.0,47.0,33.0
Marshall Munetsi,380.0,442.0,4.0,3.0
Iker Muniain,492.0,592.0,18.0,21.0
Aihen Muñoz,400.0,590.0,4.0,8.0
Joaquín Muñoz,12.0,19.0,1.0,0.0
Luis Muriel,176.0,243.0,8.0,7.0
Jeison Murillo,782.0,872.0,1.0,2.0
Vedat Muriqi,60.0,85.0,2.0,0.0
Jacob Murphy,141.0,221.0,7.0,16.0
Nicola Murru,171.0,249.0,0.0,3.0
Yunus Musah,209.0,283.0,7.0,11.0
Jamal Musiala,180.0,209.0,0.0,5.0
Juan Musso,312.0,418.0,0.0,0.0
Shkodran Mustafi,41.0,48.0,0.0,0.0
Yoshinori Mutō,74.0,121.0,6.0,0.0
Phillipp Mwene,62.0,87.0,0.0,1.0
Joakim Mæhle,23.0,28.0,0.0,0.0
Obite N'Dicka,315.0,379.0,2.0,0.0
Stanley N'Soki,738.0,847.0,2.0,2.0
Mbala N'Zola,242.0,287.0,15.0,3.0
Nacho,289.0,327.0,1.0,2.0
Nacho,471.0,667.0,15.0,12.0
Yuto Nagatomo,320.0,394.0,0.0,4.0
Radja Nainggolan,108.0,142.0,5.0,5.0
Radja Nainggolan,33.0,38.0,0.0,0.0
Marvelous Nakamba,30.0,34.0,1.0,0.0
Nahitan Nández,342.0,459.0,12.0,17.0
Nano,1.0,3.0,0.0,0.0
Paul Nardi,321.0,508.0,1.0,1.0
Matija Nastasić,386.0,452.0,0.0,0.0
Roberto Navarro,17.0,22.0,1.0,0.0
Ximo Navarro,408.0,536.0,6.0,6.0
Jesús Navas,823.0,1054.0,34.0,45.0
Keylor Navas,341.0,389.0,1.0,0.0
Raúl Navas,45.0,58.0,1.0,0.0
Papa Ndiaga Yade,84.0,128.0,11.0,3.0
Wilfred Ndidi,461.0,521.0,2.0,0.0
Bridge Ndilu,11.0,19.0,1.0,1.0
Tanguy Ndombele,422.0,516.0,11.0,9.0
